Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'active ulcerative colitis' vs 'normal' in 'caecum'.tStat	condition2.foldChange	condition2.pValue	'active ulcerative colitis' vs 'normal' in 'left colon'.tStat	condition3.foldChange	condition3.pValue	'active ulcerative colitis' vs 'normal' in 'rectum'.tStat	condition4.foldChange	condition4.pValue	'active ulcerative colitis' vs 'normal' in 'transverse colon'.tStat
ENSG00000144407	PTH2R	16890176							-0.1	0.900294396758366	-0.195117718526368	-0.1	0.761975219999227	-0.454220862736241
ENSG00000144426	NBEAL1	16889694				-1.2	0.00330527025377631	-6.12369885821804	-0.8	0.0477305566605828	-3.01456019233836	-0.9	0.0140430330645019	-5.01627187270078
ENSG00000144451	SPAG16	16890424							-0.6	0.0392245857880376	-3.19269769991611			
ENSG00000144452	ABCA12	16907979	0.4	0.63059237562103	0.78522004558724	1.5	0.0611036495265669	2.69528500320894	2.9	0.0277992385847295	3.50857747383252			
ENSG00000144460	NYAP2	16891629				0.6	0.060946753108618	2.69745096853164	0.4	0.15071796604047	2.02680194127621	0.6	0.041617016450809	3.43443124835238
ENSG00000144476	ACKR3	16892826				1.0	0.0345151060609267	3.20760270063716	0.9	0.103710026829559	2.34358366154441	0.7	0.187879200907939	1.91960955610652
ENSG00000144554	FANCD2	16937505	1.0	0.0163498472969444	4.77209989124378	0.7	0.0212593340320649	3.69814121466196	0.6	0.187486630584924	1.84218176778648	0.9	0.00941227682036118	5.73539360236091
ENSG00000144591	GMPPA	16891349				0.6	0.0270976156508514	3.44030924300828						
ENSG00000144619	CNTN4	16936851	-0.4	0.443717219066048	-1.21446617333202	-0.8	0.012788459633512	-4.24348789128764				-0.7	0.0782114152109713	-2.75601278110057
ENSG00000144642	RBMS3	16938527				0.6	0.0382444188375335	3.11100853071104				0.5	0.0784461654581823	2.75146746799345
ENSG00000144647	POMGNT2	16952659				0.5	0.0593215999133241	2.72005526429429						
ENSG00000144655	CSRNP1	16952414	0.8	0.0573544891110338	3.36574597515941	1.0	0.0140915350039013	4.12458308526538	0.5	0.261403677759676	1.55946975770224	0.8	0.0201024930223831	4.42112179294415
ENSG00000144668	ITGA9	16938989				0.9	0.00796867238925514	4.83146596689665				1.0	0.0139847127693385	5.03022911263892
ENSG00000144677	CTDSPL	16939023				-0.6	0.0118264874704342	-4.3338971259611	-0.7	0.0295887694520844	-3.44390133607981			
ENSG00000144711	IQSEC1	16950912				0.7	0.0170663584250138	3.92115817395477						
ENSG00000144802	NFKBIZ	16943467				0.4	0.167187280616861	1.86114933490719	0.6	0.0373712398152065	3.23473054178414			
ENSG00000144815	NXPE3	16943452				1.5	0.0104911778722122	4.48348445453272	1.6	8.14372893124427E-4	8.06424149824985	0.8	0.0304364945266882	3.81293635605374
ENSG00000144820	ADGRG7	16943350	0.2	0.781108359034009	0.474062176136767	-0.1	0.661811870678249	-0.59667941794851	1.6	0.00589026558479155	5.21114725489507			
ENSG00000144827	ABHD10	16943868				0.4	0.0756584203416259	2.50695800702747						
ENSG00000144837	PLA1A	16944410				1.6	0.00209921778868574	6.92563273548669	1.1	0.00970591121645184	4.64548166082936	1.0	0.0624078816386466	3.00409662047778
ENSG00000144843	ADPRH	16944399				0.5	0.0421328705595734	3.02153130639684						
ENSG00000144852	NR1I2	16944464				-0.8	0.0257540416245795	-3.4905126382178	-0.8	0.0642904856421233	-2.74466777933588	-0.6	0.13706884860889	-2.22476921860219
ENSG00000144857	BOC	16944010	1.0	0.00836327757944787	5.72190952919582	1.0	0.00214340874696227	6.86373844724925				0.9	0.0130608641699974	5.15434310211256
ENSG00000144891	AGTR1	16946707				0.3	0.329736886613432	1.29007629903247	-0.3	0.503313858723428	-0.943858215899517			
ENSG00000144908	ALDH1L1	16958573				-0.2	0.592168068517458	-0.72445221319965						
ENSG00000144935	TRPC1	16946513				0.6	0.123842864279196	2.10176232118034				0.6	0.0610784770182827	3.02594073613802
ENSG00000145014	TMEM44	16962969				-0.7	0.0223062660067813	-3.6489234348522						
ENSG00000145016	RUBCN	16963567				0.6	0.0580934210157885	2.73727007087656	0.5	0.0684757744059048	2.69464178677541			
ENSG00000145040	UCN2	16953454				0.3	0.341979303913649	1.25619671241964						
ENSG00000145050	MANF	16941167				0.7	0.0224972702365676	3.63448978639079	0.7	0.00953620241073909	4.66508606681791			
ENSG00000145063	ENSG00000145063	16894478										-0.5	0.204638127844251	-1.8404437442424
ENSG00000145087	STXBP5L	16944524										0.4	0.496670833605	0.964878413027118
ENSG00000145088	EAF2	16944574				0.9	0.0363906665653791	3.1540971585188	0.8	0.00725465529507379	4.97221044925923			
ENSG00000145103	ILDR1	16958065				-0.6	0.0165531380755334	-3.94970404335081	-0.8	0.0180674635907796	-3.93617262498408			
ENSG00000145113	MUC4	16963127	-0.2	0.820594527882121	-0.39137521941754	-0.1	0.895239177759318	-0.183329247738562	-0.1	0.887343187246085	-0.21971046608274	-0.1	0.831513702769334	-0.329931505727805
ENSG00000145147	SLIT2	16965377				0.4	0.248324875843943	1.53666696553747	-0.3	0.497609255996178	-0.956182690392305			
ENSG00000145220	LYAR	16973879				1.0	0.00798130463759702	4.82975298627599				0.8	0.0321218015748935	3.75376575848328
ENSG00000145241	CENPC	16976362				-0.4	0.263634935534542	-1.48405454276018						
ENSG00000145246	ATP10D	16966514				0.7	0.0176857222020947	3.88751265904752	0.6	0.0254815053013553	3.59561426328193			
ENSG00000145284	SCD5	16977396				0.3	0.33526792060875	1.27461744581792						
ENSG00000145293	ENOPH1	16968378				0.6	0.0115548195279762	4.35677832645714						
ENSG00000145332	KLHL8	16977789				-0.5	0.0421328705595734	-3.02148934341842	-0.6	0.0209821567506174	-3.78980502481658			
ENSG00000145335	SNCA	16977986				0.3	0.304758763973454	1.35867278851683	0.7	0.0274461294186932	3.52153769546396			
ENSG00000145362	ANK2	16969911				0.8	0.013360773204069	4.19645639946189				0.7	0.0679012394218865	2.90787834297342
ENSG00000145365	TIFA	16979050				0.5	0.0324701170566529	3.26660251503315						
ENSG00000145384	FABP2	16979323				-0.9	0.0159790997721961	-3.9903307468321	-0.5	0.410581798957148	-1.14990827789724	-0.3	0.301936876356205	-1.46927977637764
ENSG00000145386	CCNA2	16979515	0.9	0.0183046297022342	4.62500024776435	0.9	0.0481134440119557	2.90267927867423	1.0	0.0851613596944278	2.51035573188036	0.7	0.0335984729989606	3.6936950697766
ENSG00000145390	USP53	16970140				-0.9	0.00513012781344148	-5.4207301429938	-0.6	0.0714017196554265	-2.6571079487777			
ENSG00000145391	SETD7	16980005				0.9	0.0044413551304993	5.64121177521494				0.6	0.0459826561184995	3.32944417702471
ENSG00000145423	SFRP2	16980762	2.8	0.00806843334944196	5.86232348706092	3.7	9.1040344649241E-4	8.92044435666949	5.5	9.29847695444019E-5	13.9493376684509	3.7	0.00301292574992619	7.60112710916097
ENSG00000145428	RNF175	16980744				0.5	0.076442900602009	2.49808127213211						
ENSG00000145431	PDGFC	16980946				0.5	0.0907907755575333	2.36096249703335	0.5	0.107438286385563	2.31521837526561			
ENSG00000145439	CBR4	16981330				-0.7	0.0330964031974782	-3.24651301512858						
ENSG00000145451	GLRA3	16981645							0.5	0.13244012336085	2.13667617603902			
ENSG00000145476	CYP4V2	16973038	-0.7	0.265218705116773	-1.77603207586355	-0.6	0.0771578493902426	-2.49098209750292	-0.5	0.23539926046235	-1.65037688489228	-0.5	0.209862600507233	-1.81549659233443
ENSG00000145569	OTULINL	16983373							-0.2	0.690742805662643	-0.581962665141777			
ENSG00000145604	SKP2	16984032				0.4	0.149236124489054	1.95089478214855						
ENSG00000145623	OSMR	16984244	1.0	0.0246292545360944	4.25277954911623	1.9	0.00209921778868574	6.89953040564643	1.5	0.0027579473079423	6.25547687639342	1.3	0.00601394384778258	6.4154953089169
ENSG00000145632	PLK2	16996433				-0.2	0.772202875601038	-0.404613569042647	0.3	0.500061536893582	0.951613211629962	0.4	0.420205419194358	1.13897739376182
ENSG00000145649	GZMA	16984801	-0.2	0.849499485556715	-0.33077556058475	0.4	0.461841146979828	0.977422924468778	0.6	0.280454440036462	1.50141954332049	-0.3	0.602154642887458	-0.752781312807784
ENSG00000145681	HAPLN1	16997802				-0.8	0.0312388616634282	-3.30562112184158	-1.9	5.53973521394315E-4	-8.66025192250905	-0.5	0.192490293650213	-1.89635022142583
ENSG00000145703	IQGAP2	16986351				-0.5	0.0595608570069369	-2.71584057833982						
ENSG00000145725	PPIP5K2	16987720				-0.5	0.0388685342593513	-3.09654462170871	-0.4	0.187901903283891	-1.84051714738517			
ENSG00000145730	PAM	16987673	0.8	0.0462904351210711	3.60342533661672	0.7	0.0383345683705032	3.10824832432186				0.5	0.0827914682681158	2.69579334694871
ENSG00000145736	GTF2H2	16997010	0.1	0.866882414151923	0.29705232254893	-0.5	0.485075437723835	-0.929462204421053	-0.2	0.75623969546741	-0.460277090447821	-0.3	0.693599438275102	-0.578740358338032
ENSG00000145757	SPATA9	16998271	0.1	0.779293756874829	0.47785841916149									
ENSG00000145779	TNFAIP8	16988361				0.8	0.0212593340320649	3.69803442190135						
ENSG00000145824	CXCL14	17000168				-0.4	0.100537760178594	-2.27457992107779						
ENSG00000145850	TIMD4	17002115				0.5	0.433032771404399	1.03734606863225	0.5	0.10493900065459	2.3343051653491	-0.1	0.832581402373535	-0.328150106455106
ENSG00000145861	C1QTNF2	17002391				0.3	0.449166348960158	1.00412831035285				0.4	0.150625371303376	2.13074822606369
ENSG00000145864	GABRB2	17002471				0.2	0.431882970618424	1.0396165587364						
ENSG00000145908	ZNF300	17001747							-0.5	0.132440692027123	-2.13650187092628			
ENSG00000145934	TENM2	16991948										-0.5	0.0965945815690177	-2.55572786689315
ENSG00000145936	KCNMB1	17002712				0.8	0.00507084923552968	5.43535026314728						
ENSG00000145949	MYLK4	17015064							-0.3	0.54551478468934	-0.857488115504975			
ENSG00000146001	PCDHB18P	16990327	0.3	0.546884446423462	0.964046212221622	0.5	0.089003797398216	2.37799138708885						
ENSG00000146005	PSD2	16989925				-0.3	0.293231054608755	-1.39073998615527						
ENSG00000146006	LRRTM2	17000525							0.5	0.101629025665817	2.36140322687311	0.6	0.0561057391015966	3.12356260104688
ENSG00000146013	GFRA3	17000428							-0.1	0.75984251131395	-0.452897056211521	0.2	0.575657728760083	0.803562217585248
ENSG00000146038	DCDC2	17016110				-0.4	0.26970587745773	-1.46493420120787	-0.4	0.168727824043444	-1.93150617223845	0.2	0.545673022147973	0.862462885308485
ENSG00000146039	SLC17A4	17005493	-1.1	0.0603888237858282	-3.31930798761301	-2.4	1.80557396698225E-4	-14.358928953056	-1.3	0.0131893364679491	-4.30572424644535	-1.5	0.0263863663912006	-3.97540879849364
ENSG00000146054	TRIM7	17004066				0.2	0.51793673377901	0.865336356989107	0.9	0.0386578370266655	3.20796393789115	-0.1	0.70668814303402	-0.555546775055594
ENSG00000146070	PLA2G7	17019728				1.1	0.0285524050529082	3.39171472365947	0.9	0.0439756521673828	3.08786610349289	0.3	0.553200851129182	0.847580505149076
ENSG00000146083	RNF44	17003077				-0.1	0.873862697089007	-0.221162032904008						
ENSG00000146085	MMUT	17019831				-0.6	0.0312240275640715	-3.30642021180949						
ENSG00000146094	DOK3	17003320				0.4	0.117810640524998	2.14419123825982						
ENSG00000146112	PPP1R18	17041697				1.3	0.00547566769819176	5.32209380002192	0.9	0.0867685078495372	2.49391348130729	0.4	0.436146985894625	1.09892990011212
ENSG00000146122	DAAM2	17008341	0.8	0.0355627280352152	3.89894275980633	0.9	0.0282140735168771	3.40322450917497				0.9	0.0173162267444225	4.62827280022624
ENSG00000146166	LGSN	17020520	-0.8	0.300190438271134	-1.65514261417952				-0.4	0.383991836239881	-1.21329764565357			
ENSG00000146192	FGD2	17008056				0.9	0.0109951675897348	4.41006794292582	0.6	0.0588999457445514	2.82565329330131	0.4	0.403301916496761	1.18380381099943
ENSG00000146205	ANO7	16893414				-0.7	0.136618527183755	-2.02088018884712				-0.1	0.786777863803273	-0.407220573924587
ENSG00000146232	NFKBIE	17019565				0.5	0.0890290936825601	2.37702731440605						
ENSG00000146233	CYP39A1	17019707				0.7	0.131493258197983	2.05250930716929	0.4	0.334481783581125	1.34360939712071	0.9	0.043730898479687	3.3822775251847
ENSG00000146276	GABRR1	17021557							-0.6	0.0371895114690628	-3.23966957980728			
ENSG00000146281	PM20D2	17010941							-0.7	0.131097538039235	-2.14661849178821	0.3	0.448896452264385	1.07066028138136
ENSG00000146285	SCML4	17022276				0.5	0.117445516966798	2.14666553457279						
ENSG00000146350	TBC1D32	17023180				-0.5	0.0270217314651237	-3.44461971225005						
ENSG00000146352	CLVS2	17012223										0.4	0.171510066150714	2.00827020878533
ENSG00000146373	RNF217	17012262				0.4	0.184811552586374	1.77949376685462	0.7	0.0118829604788623	4.41968091938251			
ENSG00000146374	RSPO3	17012392				1.3	0.0163296334587108	3.96291400258944	1.1	0.00498453658661673	5.46183126109669	1.1	0.0285757695645891	3.8806605065899
ENSG00000146386	ABRACL	17013065							-0.3	0.520184937460613	-0.908927947364585	-0.4	0.165454768387957	-2.03947289670585
ENSG00000146410	MTFR2	17024002				0.7	0.0462973702540358	2.93590822711902				0.6	0.0694514198581443	2.88149000646776
ENSG00000146411	SLC2A12	17023799							-1.0	0.0401751077077061	-3.17160219357429			
ENSG00000146469	VIP	17013856	3.4	0.00274878923698721	7.56676160934336	3.7	0.00218119884238812	6.81186488094324	2.5	4.43659915689123E-4	8.94799612292963	3.7	2.35854785238309E-5	17.7162747023596
ENSG00000146476	ARMT1	17013784				0.4	0.248695131046846	1.53512023009904	0.2	0.521511231484655	0.906461232955859			
ENSG00000146477	SLC22A3	17014442				0.2	0.530703791532649	0.839501968294917	0.9	0.0124838910296808	4.36690613990357			
ENSG00000146530	VWDE	17055295				-0.4	0.12807624034392	-2.07340402602465				-0.2	0.652787934669013	-0.655687017833589
ENSG00000146555	SDK1	17043095				1.0	0.00942094673382857	4.61242650855675	0.6	0.0484275614566363	2.99966419328131	0.6	0.0650539792537202	2.95798316784562
ENSG00000146556	WASH2P	16884754				-0.4	0.0804542273936542	-2.45805029308374				-0.5	0.110900846193854	-2.42256000711586
ENSG00000146674	IGFBP3	17057478							-0.9	0.0033951998753401	-5.98387991697059			
ENSG00000146729	NIPSNAP2	17046228										-0.3	0.435423080191832	-1.10108909037956
ENSG00000146731	CCT6A	17046254				0.3	0.249575581109833	1.53207759148107						
ENSG00000146733	PSPH	17057946										0.5	0.072574004962879	2.83658976378985
ENSG00000146757	ZNF92	17046547				0.4	0.0972395918648769	2.30311069485565				0.4	0.233773388424344	1.71693583083739
ENSG00000146802	TMEM168	17061958				-0.6	0.0232251499168465	-3.59459075684251	-0.6	0.0513375772774614	-2.94514379403999			
ENSG00000146859	TMEM140	17051943							0.6	0.0691467016220086	2.68563662294913			
ENSG00000146918	NCAPG2	17064939							0.5	0.112751970896709	2.27644243139414			
ENSG00000147027	TMEM47	17110040				0.5	0.199092690394895	1.71807721742797				0.7	0.0366429165853254	3.58992947436438
ENSG00000147036	LANCL3	17102523										-0.1	0.747683879084822	-0.480555893551896
ENSG00000147041	SYTL5	17102566				-0.1	0.82880357553963	-0.305040763085155	-0.1	0.787022543143336	-0.403652948722354	0.6	0.196607048141421	1.87685013248023
ENSG00000147044	CASK	17110237							-0.6	0.0300663171123837	-3.42884264605277			
ENSG00000147050	KDM6A	17102861				-0.7	0.0223669787649436	-3.64289287771744	-0.7	0.0390281117160576	-3.19858354129904	-0.7	0.0538376600801606	-3.17026308535742
ENSG00000147065	MSN	17104259				1.4	0.002722511564861	6.45456180921109	1.0	0.0104798205580038	4.54901280041981	0.8	0.080580907787311	2.7238959971569
ENSG00000147100	SLC16A2	17104947				0.6	0.0286807450006552	3.3854886161179	0.6	0.161600372035575	1.96551945990433	0.4	0.299315973085473	1.48068208917333
ENSG00000147113	DIPK2B	17110352				1.2	0.0111029487864416	4.39971571884094	0.8	0.00738343814958113	4.95081040807741	0.7	0.0439415280522944	3.37512211286947
ENSG00000147117	ZNF157	17103141				0.8	0.0318134793489393	3.28933972527474						
ENSG00000147119	CHST7	17102951				0.6	0.0210549895582562	3.70988376643242	0.7	0.01311829292944	4.31212321349754	0.5	0.0964600688408181	2.55744484850293
ENSG00000147124	ZNF41	17110437							-0.5	0.0646256962917173	-2.74028481666879			
ENSG00000147138	GPR174	17105082	-0.1	0.861036611838288	-0.307665147224374	1.1	0.0892297076097787	2.37536994945511	0.3	0.572396543193232	0.802951193957192	-0.3	0.56660147821045	-0.819780752886239
ENSG00000147145	LPAR4	17105069				0.7	0.0766722056011539	2.4959403369804	-0.7	0.0314775807309212	-3.38732537816642			
ENSG00000147155	EBP	17103327				0.3	0.401125033768913	1.11072655130189						
ENSG00000147162	OGT	17104768				-0.3	0.359750895840324	-1.21107189230457						
ENSG00000147206	NXF3	17112925				0.3	0.333426703987467	1.27969300768773						
ENSG00000147224	PRPS1	17106031	0.9	0.0718032802213436	3.11453932142284	1.4	0.00533044274661057	5.37953857526264	0.7	0.0530988737769232	2.91630503103219	1.2	0.00556585481816088	6.50536992330543
ENSG00000147231	RADX	17105914				0.5	0.190631598415025	1.75546528913324						
ENSG00000147251	DOCK11	17106438				1.4	0.00215690488245963	6.85173431805798	1.0	0.00738343814958113	4.94985807581384	0.7	0.0895459144403795	2.62783782665436
ENSG00000147257	GPC3	17114288	1.0	0.143939452524571	2.41442943455954	0.9	0.0386555303406992	3.10124343879927	1.5	0.0011696358853784	7.5820341427661	0.7	0.336343330159674	1.3646074389465
ENSG00000147262	GPR119	17114097				-0.4	0.257600233321469	-1.50493258802006	-1.1	0.0100648593446174	-4.60704692609475			
ENSG00000147364	FBXO25	17065084							-0.8	0.00662792838574991	-5.08526390417239			
ENSG00000147383	NSDHL	17107907				0.6	0.039723816412379	3.07521541008962	0.7	0.0173293545562205	3.99030574799391	0.4	0.143342339095961	2.18127228668446
ENSG00000147394	ZNF185	17107919										-0.2	0.528154820486376	-0.899652162083898
ENSG00000147400	CETN2	17115077				0.6	0.0235176101819009	3.58117441663493				0.7	0.0299003105888326	3.82813081524028
ENSG00000147408	CSGALNACT1	17075168				0.8	0.0404037150420146	3.05925747353466						
ENSG00000147432	CHRNB3	17068571				0.3	0.248434174278406	1.53606629927326						
ENSG00000147434	CHRNA6	17076810				0.2	0.548227984127597	0.806386720058095	0.4	0.162053185741713	1.96346537208983	-0.2	0.540445585435029	-0.872249137937659
ENSG00000147437	GNRH1	17075594				-0.9	0.0069372530882518	-4.98952021482302				-0.6	0.072292381357422	-2.84252683535985
ENSG00000147443	DOK2	17075271				0.8	0.0354222807892451	3.18307751062333	0.6	0.0439756521673828	3.08785763721585			
ENSG00000147454	SLC25A37	17066897				0.5	0.145195898784305	1.97277948839566	0.6	0.0620882546316942	2.77527134923481	-0.1	0.794221964404404	-0.39421895746473
ENSG00000147459	DOCK5	17067031				-0.6	0.0156341388429787	-4.01413312822098						
ENSG00000147481	SNTG1	17068867				0.2	0.53834438361806	0.824282525681051						
ENSG00000147536	GINS4	17068385				0.5	0.042711364195555	3.01027717564329						
ENSG00000147570	DNAJC5B	17069506				0.7	0.113123984221783	2.17697962943129	0.3	0.415670591703093	1.13758065356059	0.2	0.765785644812433	0.446988078787826
ENSG00000147588	PMP2	17078578				0.6	0.0422503094001045	3.01970088983587				0.3	0.518813999379222	0.918919752348773
ENSG00000147592	LACTB2	17078121				0.5	0.0373892032788378	3.12946991311616	0.4	0.23834358301569	1.63916813133749	0.6	0.0548907630216555	3.15017866795504
ENSG00000147606	SLC26A7	17070771				-0.2	0.519812318675918	-0.860928170205398	-0.6	0.0858327022743321	-2.50297264045087			
ENSG00000147614	ATP6V0D2	17070492	-0.7	0.114801611319346	-2.6464987613501							-0.6	0.143342339095961	-2.18121709497283
ENSG00000147650	LRP12	17080022				-0.4	0.120068359741405	-2.12823880852771						
ENSG00000147687	TATDN1	17080869				-0.6	0.0244280258102043	-3.54275633910485						
ENSG00000147697	GSDMC	17081106				0.3	0.258357901977295	1.50152552175464	0.7	0.00788730635606935	4.87647292159815			
