Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'Crohn's disease' vs 'normal'.tStat	condition2.foldChange	condition2.pValue	'ulcerative colitis' vs 'normal'.tStat
ENSG00000102854	MSLN	32072_at				0.2	0.276711630006502	1.53505101695458
ENSG00000102858	MGRN1	32235_at	0.5	0.0212000379524303	3.75198732961543	0.4	0.163534174059342	2.02104507150219
ENSG00000102870	ZNF629	36828_at	0.2	0.517029499808157	0.968159911677093	0.1	0.656497728040243	0.636968559621713
ENSG00000102878	HSF4	720_at	0.1	0.48698138993659	1.03337768415814	0.2	0.211821098913998	1.78806482190105
ENSG00000102879	CORO1A	38976_at	0.7	0.0574861985828378	2.956285358642	1.2	0.0420939167082245	3.30778587482621
ENSG00000102882	MAPK3	1000_at	0.2	0.426806600509288	1.17652974253988			
ENSG00000102891	MT4	521_at				0.1	0.414536905069848	1.14016747989886
ENSG00000102893	PHKB	37392_at	-0.4	0.227956031119259	-1.77440918627009	-0.6	0.176157986325461	-1.9565955519943
ENSG00000102897	LYRM1	41488_at	-0.4	0.153546067131443	-2.11644751568949	-0.5	0.158996449749882	-2.04664385870318
ENSG00000102900	NUP93	40271_at	0.1	0.526799626845469	0.947149413257775	0.1	0.390904900256898	1.20351929915488
ENSG00000102908	NFAT5	40713_at	-0.7	1.33082067275614E-4	-7.3665185444667	-0.8	0.00148640993639376	-7.37949478477055
ENSG00000102910	LONP2	32161_at	-0.4	0.0923024504526129	-2.55958708187832	-0.3	0.182472952064066	-1.92234174964397
ENSG00000102921	N4BP1	32069_at	-0.2	0.628070466817732	-0.748790865197032	-0.5	0.0450762162022949	-3.25112688243717
ENSG00000102931	ARL2BP	33198_at	-0.2	0.18507199886368	-1.95933942956218	-0.2	0.161252475362602	-2.0321033440461
ENSG00000102934	PLLP	41688_at	-0.1	0.870912785445724	-0.25949950574725	-0.1	0.818889769705352	-0.344426057842149
ENSG00000102962	CCL22	34041_at				0.3	0.264625142476323	1.57839418288293
ENSG00000102967	DHODH	33195_at				0.2	0.270990328089027	1.55428657732881
ENSG00000102970	CCL17	1183_at				0.2	0.202925806771636	1.82739359501881
ENSG00000102974	CTCF	35319_at				-0.3	0.10859395348035	-2.40937658829873
ENSG00000102981	PARD6A	37444_at	0.2	0.139673892096439	2.20339356457309	0.3	0.0787508863954551	2.72341527964062
ENSG00000102984	ZNF821	41397_at	0.2	0.290148453338488	1.55630807252024			
ENSG00000102996	MMP15	160037_at	0.1	0.754126699346527	0.486466269137017	0.1	0.657144682715172	0.635280722104506
ENSG00000103018	CYB5B	34339_at	-0.8	0.0431812326115815	-3.2252611715261	-0.9	0.0345041783223876	-3.51237238659658
ENSG00000103024	NME3	198_g_at	0.2	0.342909195919911	1.39441610614373	0.1	0.782149073075013	0.409190829228223
ENSG00000103051	COG4	38718_at	0.1	0.540033491248502	0.918782373149025	0.2	0.274831714308558	1.54234188623202
ENSG00000103064	SLC7A6	39533_at	-0.1	0.745968368691291	-0.499679945639629	-0.1	0.732565494589351	-0.499116450737518
ENSG00000103152	MPG	37768_at	0.4	0.0538971606647363	3.01703132535078	0.4	0.0968112245861279	2.5069160608871
ENSG00000103168	TAF1C	40221_at	0.1	0.646344654851272	0.710560256864669	0.2	0.502922845381313	0.944371555616934
ENSG00000103194	USP10	37683_at	-0.5	0.0751282955759075	-2.74611999342102	-0.5	0.0655056059582961	-2.90096582630443
ENSG00000103197	TSC2	38813_at	0.2	0.336397218191608	1.41244461076189	0.3	0.265790574874558	1.57408099903193
ENSG00000103199	ZNF500	41113_at				-0.1	0.588317263289465	-0.770148671582434
ENSG00000103202	NME4	39089_at	0.3	0.081851092787443	2.6770010714937	0.4	0.0341767466526267	3.53117549231987
ENSG00000103222	ABCC1	34016_s_at	0.1	0.395335320319973	1.25593410704267	0.2	0.264882126361335	1.57760365058792
ENSG00000103241	FOXF1	38183_at	-0.7	0.0813448274756313	-2.68241833572192	-0.2	0.486993588604639	-0.97849940719155
ENSG00000103249	CLCN7	38069_at				0.2	0.374503782438278	1.24255916825892
ENSG00000103257	SLC7A5	32186_at	0.3	0.201015092783172	1.88564223474244	0.3	0.409064431418485	1.15445309226269
ENSG00000103274	NUBP1	37609_at	0.1	0.511207953445162	0.979371517634472			
ENSG00000103275	UBE2I	38480_s_at				-0.1	0.702329467168143	-0.551719968300791
ENSG00000103316	CRYM	38285_at				-0.1	0.553386820201137	-0.840996913904101
ENSG00000103326	CAPN15	36485_at	0.3	0.158263683932082	2.09092688845854	0.2	0.227615114431443	1.71674549361648
ENSG00000103343	ZNF174	38179_at				0.1	0.57464920408364	0.800791454023282
ENSG00000103375	AQP8	33651_at	-0.9	0.382902144253614	-1.28844192587505	-1.3	0.31052627778778	-1.42532386981556
ENSG00000103423	DNAJA3	36541_at				0.1	0.460529612801736	1.0340531308158
ENSG00000103460	TOX3	37426_at	-0.6	0.162144245985111	-2.07194256186753	-0.9	0.114085539756995	-2.3636787079811
ENSG00000103479	RBL2	32597_at	-0.2	0.459676461301124	-1.09833682895196	-0.4	0.158650903836405	-2.05075029087029
ENSG00000103485	QPRT	37978_at	-0.1	0.67343537032343	-0.655414215034904	-0.2	0.282692843464763	-1.51424666006608
ENSG00000103489	XYLT1	34283_at	-0.5	0.0494257136316839	-3.07806905732477	-0.7	0.0131151662995973	-4.58202894641432
ENSG00000103495	MAZ	32553_at	-0.1	0.71661105784844	-0.561725075026322			
ENSG00000103496	STX4	37911_at	0.2	0.211931486351155	1.83797404039012	0.1	0.823197934483281	0.336690691520782
ENSG00000103507	BCKDK	32828_at	0.5	0.0175795201577128	3.88177699349561	0.6	0.0151826448139716	4.39750273414288
ENSG00000103528	SYT17	36261_at				0.1	0.736881861589805	0.490778460317784
ENSG00000103544	VPS35L	41791_at	-0.2	0.371671953025978	-1.31745293401822	-0.2	0.6232783616944	-0.698626353894893
ENSG00000103546	SLC6A2	40402_at				-0.1	0.727288838230341	-0.507835437040628
ENSG00000103550	KNOP1	37822_at	0.4	0.0525661907812183	3.03465798417353	0.4	0.0752362734148857	2.76547094246
ENSG00000103569	AQP9	34435_at	0.4	0.493217645921786	1.017750957385	0.4	0.325689657119668	1.38196573058951
ENSG00000103647	CORO2B	34772_at	-0.2	0.183592377622531	-1.96843240973684	-0.1	0.760480380164973	-0.446621613083497
ENSG00000103653	CSK	1768_s_at	0.4	0.0723340513064264	2.77425880589908	0.5	0.163298917252035	2.02264678078818
ENSG00000103671	TRIP4	41611_at	0.2	0.447296126854404	1.12968533285144			
ENSG00000103769	RAB11A	36660_at	-0.3	0.369408596026959	-1.32348140067006	-0.5	0.134207328583047	-2.21227942310245
ENSG00000103811	CTSH	37021_at	0.7	0.11728783211461	2.36559701738975	0.8	0.0758741686490899	2.75231156110135
ENSG00000103876	FAH	36876_at	0.1	0.597660413069219	0.805628770551963	0.1	0.583554287709291	0.782351306410457
ENSG00000103888	CEMIP	36070_at	0.4	0.317249781767097	1.46695959113931	0.6	0.26934746610035	1.5614970302393
ENSG00000103978	TMEM87A	40437_at	-0.2	0.401566508534277	-1.23989555786744	-0.4	0.151395552029338	-2.09781293770691
ENSG00000104059	FAM189A1	40346_at	0.1	0.752639946185541	0.488879936901715	0.1	0.616518194199322	0.714691178600775
ENSG00000104067	TJP1	32532_at				-0.1	0.770381912460931	-0.428709001887973
ENSG00000104093	DMXL2	41716_at	-0.4	0.141177461031108	-2.19021574297567	-0.6	0.12771853726026	-2.25643103844162
ENSG00000104133	SPG11	40615_at	-0.1	0.732419549546417	-0.526707107040176	-0.3	0.141185634842652	-2.16382850731162
ENSG00000104213	PDGFRL	1761_at	0.2	0.243423544377616	1.71458988551384	0.3	0.280372146867796	1.52420287753796
ENSG00000104267	CA2	40095_at	-0.8	0.530631500983473	-0.939145348474903	-1.1	0.240282406993022	-1.66739809892876
ENSG00000104312	RIPK2	41384_at	-0.1	0.664510588545926	-0.674602445307145			
ENSG00000104320	NBN	35153_at	-0.5	0.292190781492612	-1.55004112796395	-0.7	0.158690508121274	-2.04975889685242
ENSG00000104324	CPQ	32765_f_at				-0.1	0.554129152995037	-0.839408038615391
ENSG00000104325	DECR1	38104_at	-0.1	0.753163096414926	-0.488042298286461	-0.2	0.570622821210432	-0.807769143698913
ENSG00000104332	SFRP1	32521_at	-1.1	0.0966275736614365	-2.52566325390027	-1.1	0.0298855403972327	-3.67850119387929
ENSG00000104341	LAPTM4B	41188_at	-0.1	0.693481052235533	-0.614871252103588	-0.2	0.455763948882171	-1.04344514621386
ENSG00000104365	IKBKB	35960_at	0.1	0.734941879002717	0.521060728144159			
ENSG00000104368	PLAT	33452_at	-0.2	0.692377543260266	-0.616830623700337			
ENSG00000104371	DKK4	33594_at				0.2	0.440869443014114	1.07679000357661
ENSG00000104375	STK3	32142_at	0.1	0.676242036571647	0.649298078926349			
ENSG00000104388	RAB2A	623_s_at	-0.6	0.140092974967235	-2.19685745817106	-1.0	0.0752362734148857	-2.76312449823252
ENSG00000104412	EMC2	31899_at	-0.4	0.356055489370164	-1.35690057421928	-0.6	0.114692237487723	-2.35963594388267
ENSG00000104415	CCN4	32359_at	0.1	0.37610427317241	1.30488389916491	0.2	0.164608106347079	2.01658420651845
ENSG00000104419	NDRG1	36933_at	0.2	0.678415557019092	0.644785225574499			
ENSG00000104432	IL7	33966_at	-0.5	0.0604940756314429	-2.90854862888329	-0.7	0.0139714522494666	-4.522476163667
ENSG00000104435	STMN2	38800_at	-1.2	8.71276884354366E-4	-6.03990358793342	-0.6	0.116245885446045	-2.34732944956377
ENSG00000104450	SPAG1	36744_at	-0.6	0.10840260500535	-2.43439764281685	-0.6	0.0703043553111093	-2.83712149321306
ENSG00000104490	NCALD	38803_at	0.3	0.235898571246631	1.7422194290991	0.4	0.211620931025786	1.7896625848674
ENSG00000104517	UBR5	39036_g_at	-0.3	0.204633337220122	-1.87217363307635	-0.2	0.41204916115246	-1.146696214822
ENSG00000104522	GFUS	36936_at	0.7	0.056752027312302	2.96968274425931	0.5	0.177460882948958	1.94940747500746
ENSG00000104529	EEF1D	41256_at	0.3	0.389437988531893	1.27086424084106	0.6	0.00890611556373725	5.06872531238631
ENSG00000104537	ANXA13	32320_at	-0.4	0.192571769247423	-1.92579144480514	-0.5	0.14852381462	-2.11982366742734
ENSG00000104549	SQLE	35839_at	-0.1	0.745555341283015	-0.50158529424098	-0.6	0.0573541318730455	-3.01743673489316
ENSG00000104613	INTS10	38226_at	0.2	0.35867789297519	1.3489638223731	0.1	0.808252830302323	0.362695308809372
ENSG00000104635	SLC39A14	38797_at	-0.2	0.616403904633367	-0.771091169201254	-0.3	0.286335550586522	-1.5011230026337
ENSG00000104643	MTMR9	39607_at				0.4	0.185792775724443	1.9048143329961
ENSG00000104660	LEPROTL1	38985_at	-0.2	0.487076858428453	-1.0328027009762	-0.5	0.117714340044795	-2.33510477466499
ENSG00000104671	DCTN6	34781_at	-0.3	0.545895798501376	-0.907115585533767	-0.4	0.256143036050955	-1.60881725841546
ENSG00000104679	R3HCC1	35156_at	0.2	0.266329265199041	1.6378017106208	0.4	0.0752362734148857	2.76577559823079
ENSG00000104687	GSR	35130_at	-0.3	0.170001165829735	-2.035404409586	-0.4	0.0120483486994588	-4.70862657563038
ENSG00000104691	UBXN8	31880_at	-0.2	0.356643272781047	-1.35524891348725	-0.3	0.150531524092772	-2.10697813061401
ENSG00000104695	PPP2CB	924_s_at	-0.3	0.301064911492988	-1.52003969178663	-0.3	0.267416350852158	-1.56917136754922
ENSG00000104723	TUSC3	36852_at	-0.5	0.252466667939868	-1.68566933701693	-0.9	0.0110190794338097	-4.83585884889066
ENSG00000104738	MCM4	981_at				0.2	0.390904900256898	1.20333894710381
ENSG00000104755	ADAM2	32298_at	0.1	0.569232270038512	0.861681459246875	0.3	0.253954690800646	1.61570768387602
ENSG00000104763	ASAH1	36938_at	-0.4	0.204335536100111	-1.87375215793245	-0.6	0.0452227624473884	-3.23837682832545
ENSG00000104765	BNIP3L	39436_at	-0.6	0.0856207222866663	-2.632455023452	-0.7	0.0480869659329686	-3.176266662037
ENSG00000104783	KCNN4	41106_at	0.6	0.237177660933374	1.73673586163966	0.8	0.00599193134359049	5.63682591198863
ENSG00000104805	NUCB1	40817_at	0.5	0.0776793544583646	2.72210330018788	0.6	0.0256082086740112	3.84542087854739
ENSG00000104814	MAP4K1	138_at	0.4	0.0320562721433727	3.4968668258876	0.5	0.0858984370959249	2.63646070304034
ENSG00000104823	ECH1	32756_at	0.2	0.535705523013064	0.929268014944163	0.2	0.741031036563214	0.480954661423737
ENSG00000104824	HNRNPL	35201_at	-0.3	0.0389442546910593	-3.34518773895207	-0.3	0.0690953489265352	-2.84943289629353
ENSG00000104825	NFKBIB	41065_at	0.2	0.152954037637295	2.12142831222087	0.2	0.206790748660164	1.81011979060348
ENSG00000104826	LHB	697_f_at				0.1	0.60422926464269	0.739052707767173
ENSG00000104852	SNRNP70	40875_s_at	0.3	0.358261077438924	1.35054562759781	0.3	0.181894419910904	1.92731364148356
ENSG00000104853	CLPTM1	41413_at	0.4	0.129623447466227	2.27304395303852	0.4	0.024638231703703	3.88959590139568
ENSG00000104856	RELB	570_at	0.2	0.186527147608219	1.95230374416532	0.3	0.146457685541385	2.13583934355071
ENSG00000104859	CLASRP	36005_at	0.1	0.679661115455442	0.642232504562348	-0.2	0.39622335539414	-1.18613451701973
ENSG00000104866	PPP1R37	41520_at				0.2	0.276439888009639	1.5362615567782
ENSG00000104870	FCGRT	31432_g_at	-0.3	0.464530610539721	-1.08521243003394	-0.4	0.384751676030613	-1.21615333939805
ENSG00000104894	CD37	31870_at	0.6	0.19557467010261	1.91262729990343	1.0	0.237711447233833	1.67850319656123
ENSG00000104897	SF3A2	335_r_at	0.1	0.364041657369616	1.33606666178134	0.3	0.184540715817864	1.91118639182004
ENSG00000104903	LYL1	39971_at				0.4	0.0719373786196496	2.81059880521312
ENSG00000104904	OAZ1	1315_at	0.3	0.0832530740395031	2.65564911815073	0.3	0.0885711618161645	2.6008529125776
ENSG00000104907	TRMT1	32096_at	0.2	0.392435971859395	1.26311050039137	0.3	0.238542712189819	1.67491897438073
ENSG00000104915	STX10	36011_at				0.2	0.336885094643528	1.35021324767764
ENSG00000104921	FCER2	34960_g_at				0.2	0.158690508121274	2.04928499888722
ENSG00000104957	CCDC130	35135_at	0.2	0.290148453338488	1.55618916361285	0.3	0.184167416049075	1.91290038970988
ENSG00000104960	PTOV1	40955_at				-0.1	0.794887010965491	-0.386314789799812
ENSG00000104964	TLE5	41338_at	-0.4	0.186656881648482	-1.94978536434046	-0.7	0.0247401928877033	-3.87824401646043
ENSG00000104967	NOVA2	39667_at	0.2	0.264571286334368	1.6435629085913	0.2	0.417415786147686	1.13299789843742
ENSG00000104969	SGTA	32816_at	0.3	0.29358683314204	1.5438041302945	0.2	0.201305785818847	1.8357003497045
ENSG00000104974	LILRA1	31453_s_at				0.2	0.209950351968492	1.79776571596802
ENSG00000104980	TIMM44	41664_at	0.3	0.0911329490976582	2.57310814041913	0.3	0.0867291840992356	2.62254245074061
ENSG00000104998	IL27RA	37843_i_at	0.2	0.173938273611794	2.01831453473929	0.3	0.200322896163748	1.84159966617135
ENSG00000105058	FAM32A	34833_at	0.4	0.0225185882212813	3.71194036667411	0.3	0.105474067131858	2.43880079957771
ENSG00000105127	AKAP8	35138_at	0.1	0.585259620380103	0.830274766297885	0.2	0.305057099169069	1.44166998295838
ENSG00000105135	ILVBL	37690_at	0.1	0.63062411843391	0.742240743643747	-0.1	0.578058360691166	-0.792834070485546
ENSG00000105143	SLC1A6	35096_at	0.1	0.492926258015887	1.01894257068869	0.1	0.587440318379417	0.772166054762372
ENSG00000105176	URI1	38011_at	-0.3	0.148274118131506	-2.14750711607277	-0.4	0.0645193908991629	-2.91601554161052
ENSG00000105193	RPS16	38061_at				-0.1	0.814738529361914	-0.3509178061007
ENSG00000105202	FBL	32843_s_at	0.2	0.708724553451195	0.581456258660241	0.1	0.816408430950698	0.348082585032416
ENSG00000105205	CLC	36809_at	0.3	0.14608728167221	2.16232914339861	0.3	0.155071512028843	2.07092692366126
ENSG00000105223	PLD3	36151_at				0.1	0.768705802023622	0.43306965590619
ENSG00000105229	PIAS4	37144_at				0.2	0.248713982037638	1.63759891425489
ENSG00000105248	YJU2	39211_at				0.2	0.298899230571707	1.45877229039475
ENSG00000105254	TBCB	34338_at	0.4	0.023294129025458	3.69625850830502	0.4	0.0397174456236895	3.36934701280567
ENSG00000105258	POLR2I	958_s_at	0.4	0.173563431374233	2.02075661243822	0.4	0.256426841920598	1.60604455011299
ENSG00000105261	OVOL3	31772_at	0.1	0.549093625861602	0.900431981449389			
ENSG00000105281	SLC1A5	41778_at	0.2	0.416428618246026	1.20285748250838	0.1	0.732976355847777	0.49727070402263
ENSG00000105287	PRKD2	38269_at	0.4	0.0431812326115815	3.23262201231922	0.3	0.147873362325224	2.12361830619929
ENSG00000105289	TJP3	35148_at	0.3	0.304013163723269	1.5107698631497	0.2	0.610434318122221	0.726686096966025
ENSG00000105290	APLP1	36148_at	0.3	0.128677768505376	2.28014270143546	0.4	0.0372298060519243	3.44342063490587
ENSG00000105298	CACTIN	32913_i_at	0.1	0.602015135550443	0.798740956032021	0.1	0.766430070201418	0.436706028471512
ENSG00000105321	CCDC9	34151_at				0.3	0.0653442717612256	2.90383787716333
ENSG00000105323	HNRNPUL1	40106_at	0.2	0.336939418351565	1.41098586536816	0.3	0.112226699641761	2.37727625665476
ENSG00000105325	FZR1	41624_r_at	0.2	0.10549230635921	2.45913475916139	0.3	0.125808694935706	2.26871320905709
ENSG00000105339	DENND3	41734_at				0.3	0.0863790130263786	2.63071443333783
ENSG00000105355	PLIN3	40169_at	0.4	0.0571247538156733	2.96091787692259	0.3	0.136481164645842	2.19650969322785
ENSG00000105369	CD79A	38017_at	0.7	0.134610476641595	2.23199019141172	1.2	0.0826651307264691	2.68364731890037
ENSG00000105372	RPS19	31330_at				0.1	0.826524146523346	0.331812382429717
ENSG00000105376	ICAM5	40209_at	0.6	0.0250863292186325	3.64501174377485	0.7	0.0281464283835692	3.73437596017365
ENSG00000105379	ETFB	36881_at	0.5	0.154848822010246	2.10913691143104	0.5	0.256857200570942	1.60430269244218
ENSG00000105388	CEACAM5	1582_at				0.2	0.498051150229946	0.95447576852236
ENSG00000105392	CRX	41845_at	0.2	0.322838448674224	1.45183451221942	0.2	0.275475144555256	1.54003401985689
ENSG00000105397	TYK2	993_at				0.1	0.4846387215782	0.983055318294715
ENSG00000105398	SULT2A1	523_s_at	0.2	0.658522067521528	0.685866913604852			
ENSG00000105401	CDC37	505_at	0.3	0.170994332092659	2.03131102469573	0.1	0.576519703716893	0.796561821952361
ENSG00000105426	PTPRS	1246_at				0.3	0.148724360685799	2.11789326557904
ENSG00000105428	ZNRF4	35512_at	0.2	0.191278063190767	1.93070799207022	0.3	0.107791758064714	2.42068863326299
ENSG00000105429	MEGF8	35394_at				0.2	0.238987608130843	1.67252470318898
ENSG00000105438	KDELR1	37386_i_at	0.4	0.0485329564634946	3.09596746863916	0.3	0.128694848829002	2.25177695072717
ENSG00000105443	CYTH2	38741_at	0.5	0.00291951058831358	5.21567926936305	0.5	0.0847314577972309	2.65577452468735
ENSG00000105464	GRIN2D	31711_at	0.2	0.323755901523772	1.44655324032142	0.3	0.140220119713403	2.16995557883397
ENSG00000105483	CARD8	41100_at				0.2	0.21505950756475	1.77248290547865
ENSG00000105486	LIG1	1376_at	0.3	0.053484194774478	3.02138014893909	0.3	0.0946216234758612	2.5327816619309
ENSG00000105552	BCAT2	41111_at	-0.1	0.673425378637866	-0.655842109768403	-0.2	0.447130733726555	-1.0626558067825
ENSG00000105568	PPP2R1A	922_at	0.1	0.682012531968349	0.637298017836475	0.1	0.826898961042575	0.330534582677356
ENSG00000105576	TNPO2	38896_at				0.2	0.351530737649157	1.30550924556622
ENSG00000105609	LILRB5	36789_f_at	0.2	0.187225030845351	1.94694879929926	0.4	0.0573231903652313	3.01853352232173
ENSG00000105610	KLF1	1748_s_at	0.2	0.180202261091509	1.98512116449714	0.3	0.0999141788571626	2.4835327483171
ENSG00000105612	DNASE2	1747_at				0.3	0.0476922960603702	3.18305464434609
ENSG00000105613	MAST1	1769_at	0.2	0.225909562818213	1.78415906205605	0.3	0.104828148386328	2.44408725788398
ENSG00000105618	PRPF31	40905_s_at	0.4	0.150394082598277	2.13746130370173	0.5	0.023181794648158	3.95090394826628
ENSG00000105656	ELL	40044_at	0.3	0.106361163830557	2.45211416390599	0.3	0.0505668204833597	3.11527183558925
ENSG00000105664	COMP	40161_at				0.2	0.348154653626949	1.31716240676871
ENSG00000105669	COPE	38647_at	0.2	0.375487039334384	1.30632266220453	0.4	0.203085422344064	1.82624059135955
ENSG00000105671	DDX49	31807_at	0.2	0.233912424723225	1.74910157563359	0.2	0.398072852109626	1.18225581711208
ENSG00000105672	ETV2	34062_at	0.5	0.0615588254825943	2.89299002768058	0.6	0.0511495080934333	3.10715493467799
ENSG00000105676	ARMC6	39235_at	0.2	0.199434655341801	1.89440154643785	0.2	0.332880926174287	1.36161082714932
ENSG00000105677	TMEM147	39088_at	0.1	0.510598329372076	0.98057725362985	0.2	0.505719851595757	0.938435739096549
ENSG00000105679	GAPDHS	34542_at				0.3	0.0897775956976074	2.58637713760577
ENSG00000105699	LSR	38324_at	-0.5	0.295045049090739	-1.53755109692584	-0.9	0.0141358067468335	-4.50662515872008
ENSG00000105701	FKBP8	40850_at	0.1	0.75639752310733	0.482059376967298	0.1	0.686396969420161	0.581096952718905
ENSG00000105705	SUGP1	31839_at	0.1	0.483765730121777	1.04140925919253			
ENSG00000105722	ERF	1242_at				0.1	0.516206856496157	0.917875079051929
ENSG00000105755	ETHE1	36170_at	-0.1	0.74096840103011	-0.510012023636102	-0.4	0.42066330892497	-1.12407253486886
ENSG00000105778	AVL9	39761_at	-0.4	0.0440225260744232	-3.18727048446749	-0.7	0.0211672147385846	-4.08073062071499
ENSG00000105784	RUNDC3B	32889_at	-0.6	0.185257257232791	-1.95805501480057	-0.6	0.139954129700134	-2.17382265415957
ENSG00000105819	PMPCB	32167_at				-0.3	0.121151460308499	-2.31028916630509
ENSG00000105821	DNAJC2	37632_s_at	0.1	0.47334827069593	1.06569321899677	0.2	0.376138688943922	1.23778067076575
ENSG00000105829	BET1	33434_at	-0.1	0.675651278923085	-0.650511785160789	-0.3	0.39615094093148	-1.18736534678349
