Gene ID	Gene Name	condition1.foldChange	condition1.pValue	condition2.foldChange	condition2.pValue	condition3.foldChange	condition3.pValue
ENSMUSG00000029090	Adgra3	-0.3	0.288845352211115	-0.6	0.00973774780789684	-2.1	2.81583439481864E-7
ENSMUSG00000029092	D5Ertd615e					2.5	0.164399466208092
ENSMUSG00000029093	Sorcs2	0.5	0.217635272875325	0.7	0.0333967584721859	1.3	0.0144178780204157
ENSMUSG00000029094	Afap1	-0.3	0.543152091327409	-0.1	0.856473340023362	1.0	0.0159416871761481
ENSMUSG00000029095	Ablim2	-0.4	0.253768979641007	-0.3	0.439171391923005	0.2	0.747851296610178
ENSMUSG00000029096	Htra3	0.4	0.220445995937946			2.1	0.00601383326367599
ENSMUSG00000029097	Trmt44	0.6	0.112562169552383	-0.1	0.915515901336277	0.2	0.743944959408863
ENSMUSG00000029098	Acox3	-0.1	0.862041842735469	-0.1	0.897825092037558	-0.4	0.203737711267144
ENSMUSG00000029101	Rgs12	1.1	0.0212611114538246	0.5	0.222849746148392	2.3	7.03128280738678E-7
ENSMUSG00000029102	Hgfac	0.5	0.0321863235768655	1.0	5.33260144826839E-4	-0.6	0.598624144480567
ENSMUSG00000029103	Lrpap1	-0.2	0.480299611841433	0.1	0.827779717615739	0.4	0.16567597461805
ENSMUSG00000029104	Htt	0.1	0.88998576934381	-0.3	0.325482421196296	0.1	0.813972258003147
ENSMUSG00000029106	Add1	-0.1	0.688208203388338	-0.2	0.4392817819322	-1.1	6.78978868413916E-6
ENSMUSG00000029108	Pcdh7	0.2	0.633262838682192			2.3	2.25781153646748E-7
ENSMUSG00000029110	Rnf4	-0.1	0.757025747991029	-0.3	0.299829742597948	-0.3	0.305433934668869
ENSMUSG00000029111	Nelfa	0.3	0.381029258815112	0.2	0.724083167869335		
ENSMUSG00000029119	Man2b2	-0.1	0.654437614827529			-0.5	0.328950326487238
ENSMUSG00000029120	Ppp2r2c			-0.1	0.908465097733257	1.9	1.12740533572948E-5
ENSMUSG00000029121	Crmp1	0.4	0.593335884238791	0.4	0.509953555413818	2.5	5.70909781090407E-7
ENSMUSG00000029122	Evc	-0.1	0.820674087482733			1.1	0.0257361723622725
ENSMUSG00000029125	Stx18			-0.1	0.820765919985602	-0.3	0.44008064585439
ENSMUSG00000029126	Nsg1			0.3	0.561377810416907	2.9	7.8009680669272E-13
ENSMUSG00000029127	Zbtb49	-0.2	0.670324621874473	-0.4	0.376370571851555	-0.6	0.170798326868864
ENSMUSG00000029128	Rab28	0.1	0.850608890085376	-0.1	0.719352289113366	0.2	0.650272730584186
ENSMUSG00000029130	Rnf32	-1.3	0.00224959914000477	-0.5	0.25669490015196	-2.5	1.10314712157516E-6
ENSMUSG00000029131	Dnajb6	-0.2	0.587159619044147	-0.6	0.0225958219995634	0.2	0.457564726929524
ENSMUSG00000029134	Plb1			-0.2	0.862878299826136	0.1	0.939927214764768
ENSMUSG00000029135	Fosl2	-0.9	0.00385053251916587	-1.7	5.03285858721299E-13	-0.6	0.179622330765946
ENSMUSG00000029136	Rbks	0.3	0.268677220604668			-1.9	7.84733189102057E-7
ENSMUSG00000029141	Slc4a1ap	-0.1	0.816482893182601	-0.3	0.478264440459085		
ENSMUSG00000029145	Eif2b4	0.7	0.00850481739430982	0.6	0.10535886291723		
ENSMUSG00000029146	Snx17	0.5	0.0814548407803702	0.3	0.455031539773923		
ENSMUSG00000029147	Ppm1g	0.4	0.0540868732158175	0.2	0.507937100551552	0.1	0.822722036234755
ENSMUSG00000029148	Nrbp1	0.1	0.687608592759417	-0.1	0.816447457333152	0.1	0.788271890760796
ENSMUSG00000029149	Krtcap3	0.5	0.0229828917166679	0.6	0.058338244025795	-2.2	2.43413054416484E-4
ENSMUSG00000029152	Ociad1			0.1	0.785631189269525	0.3	0.346420118780095
ENSMUSG00000029153	Ociad2	-1.1	3.19740688231411E-6	-0.4	0.238433906492571	-2.9	2.41428947546891E-18
ENSMUSG00000029154	Cwh43	1.8	2.71377621567658E-11	-0.5	0.432699120603053	2.4	0.00257128719059829
ENSMUSG00000029156	Sgcb	0.3	0.487821322927482	0.1	0.916135015076948	1.9	2.0274482909451E-6
ENSMUSG00000029161	Cgref1	1.1	5.83961700666183E-5	1.5	2.37331502372382E-7	-0.9	0.0414346162966369
ENSMUSG00000029162	Khk	-0.5	0.0831522907021691			-0.8	0.0621417356152511
ENSMUSG00000029163	Emilin1	0.3	0.503170780093798	0.7	0.0126645748422877	2.8	8.39610460755705E-10
ENSMUSG00000029165	Agbl5	0.1	0.823086603505175	0.4	0.339745199433828	-0.3	0.54611653298407
ENSMUSG00000029166	Mapre3	-0.4	0.351080000069232	-0.2	0.683698842373786	0.9	0.00544987348183165
ENSMUSG00000029167	Ppargc1a	-1.5	1.7560520975846E-8	-1.8	1.48313659351779E-7	-4.6	3.01931722233723E-24
ENSMUSG00000029168	Dpysl5	-0.1	0.898726763101819	0.1	0.928797406584599	2.4	1.64753997883451E-4
ENSMUSG00000029169	Dhx15	-0.2	0.507740530623089	-0.3	0.246813567724177		
ENSMUSG00000029171	Pgm2	-0.1	0.699740148746587	-0.4	0.115651243496002	-1.3	3.34320376994762E-5
ENSMUSG00000029173	Sepsecs	-0.3	0.31204466452378	-0.3	0.460123215063102	-1.1	0.00621495533868776
ENSMUSG00000029174	Tbc1d1	-0.1	0.817061617386495	-0.3	0.471528704293472	0.9	0.00491183150963388
ENSMUSG00000029175	Slc35f6	0.7	0.00144594452032943	0.2	0.585623677515798	0.4	0.36840681934135
ENSMUSG00000029176	Anapc4			-0.1	0.84308528046171	0.3	0.348249837792773
ENSMUSG00000029177	Cenpa	1.5	2.12186476276666E-7	1.5	3.90149628331779E-7	0.9	0.177998843821939
ENSMUSG00000029178	Klf3	-0.7	0.0120089006491552	-1.0	0.00185354152746863	-1.4	0.00234241725694864
ENSMUSG00000029179	Zcchc4	-0.3	0.491862901705338	-0.1	0.836607545986869	-0.1	0.81830790282715
ENSMUSG00000029185	Fam114a1			0.2	0.51194531806508	-0.6	0.226934474372848
ENSMUSG00000029186	Pi4k2b	-0.2	0.417342811036121	-0.1	0.867266389274439	-1.1	8.92032796359642E-5
ENSMUSG00000029188	Slc34a2	-1.6	5.90885911260121E-6	-0.9	0.0219996031879065	-3.3	0.050666165364594
ENSMUSG00000029189	Sel1l3	-0.3	0.213406293409473	-0.5	0.0321382915113237	-2.1	0.00328340709002381
ENSMUSG00000029190	D5Ertd579e			-0.3	0.343865303405873	-0.2	0.758627131003466
ENSMUSG00000029191	Rfc1	0.1	0.836749047762678	-0.1	0.713659310466096	0.2	0.567066147492167
ENSMUSG00000029192	Tbc1d14	0.1	0.700868037976831	-0.4	0.13995703553687	-0.3	0.427815028480483
ENSMUSG00000029193	Cckar	-0.4	0.622025074253129	-0.2	0.797875422871018	2.0	1.47680880588373E-4
ENSMUSG00000029195	Klb	-2.5	7.92780182165402E-14	-1.8	1.0844450681766E-8	-5.2	4.70805552861662E-14
ENSMUSG00000029196	Tada2b	-0.1	0.730453641320644	-0.7	0.0209194264098845	-0.1	0.85821539255511
ENSMUSG00000029198	Grpel1	0.2	0.570431420912268	0.3	0.37590885688261	-0.3	0.38779354474071
ENSMUSG00000029199	Lias	-0.1	0.735501588227291	-0.2	0.599164864682265	-0.6	0.0541810274193665
ENSMUSG00000029201	Ugdh	-0.5	0.0389367195997262	-0.3	0.309574563890757	-1.9	4.78986946000864E-14
ENSMUSG00000029202	Pds5a			-0.5	0.0990380473866686	-0.4	0.189241753864688
ENSMUSG00000029203	Ube2k	0.1	0.705827046266088	0.1	0.73179507905914	-0.1	0.711531882584439
ENSMUSG00000029204	Rhoh	1.0	0.145658853548039	2.5	3.3499518129523E-6	3.1	0.0023643882997279
ENSMUSG00000029206	Nsun7					1.1	0.483040387806869
ENSMUSG00000029207	Apbb2			-0.3	0.443287399274169	0.8	0.166925034362191
ENSMUSG00000029208	Guf1	-0.1	0.723723064504143	-0.1	0.885724196686729	-0.7	0.0314934852380633
ENSMUSG00000029209	Gnpda2	-0.6	0.120754748737625	-0.8	0.174730575106952	-0.5	0.371660489677316
ENSMUSG00000029212	Gabrb1					0.8	0.579077685635059
ENSMUSG00000029213	Commd8	-0.3	0.246731655801874	-0.3	0.405718074323191	-0.2	0.69001755591104
ENSMUSG00000029217	Tec	-0.2	0.536567938353553	-0.2	0.50557552185486	-0.3	0.626200833853473
ENSMUSG00000029219	Slc10a4	-0.7	0.280656371116006	0.1	0.916295516309166	1.8	0.00114885678978277
ENSMUSG00000029221	Slc30a9	-0.3	0.152597280877188	-0.6	0.0719833579690243	-0.6	0.120425451528279
ENSMUSG00000029223	Uchl1	-0.2	0.753155736894743	0.5	0.155537147375705	2.3	3.89933805967068E-9
ENSMUSG00000029227	Fip1l1	0.1	0.618008328086939	0.1	0.655785755849538	0.2	0.473229468307263
ENSMUSG00000029228	Lnx1	-0.5	0.207026556882544	-0.3	0.310652938792094	-2.4	2.36983742902699E-5
ENSMUSG00000029229	Chic2	-0.4	0.129650146673726	-0.3	0.332455870244055	0.3	0.445307397379979
ENSMUSG00000029231	Pdgfra	0.5	0.105990899535246	0.4	0.458922376225567	3.2	2.18658224165005E-18
ENSMUSG00000029233	Srd5a3	-0.1	0.720095047554544	-0.3	0.411580802917845	-0.5	0.115216458486147
ENSMUSG00000029234	Tmem165	0.2	0.404670678978672	0.2	0.597996421538574	0.1	0.775127977526397
ENSMUSG00000029236	Nmu	-0.6	0.460584212779179	0.5	0.508493656294555	1.0	0.209626552493655
ENSMUSG00000029238	Clock	-0.2	0.395054597917758	-0.5	0.158000822602822	-0.5	0.108469639505396
ENSMUSG00000029245	Epha5	-0.2	0.83261930997315	0.3	0.775689625587631	3.0	8.37007980380711E-4
ENSMUSG00000029246	Ppat	0.9	2.33317689318693E-4	0.5	0.113461546375105	-0.1	0.855485832713566
ENSMUSG00000029247	Paics	-0.1	0.694673065091761	0.2	0.485757793039156	0.1	0.842523232406361
ENSMUSG00000029249	Rest	-0.3	0.355494305426155	-0.5	0.186683550703331	0.3	0.3594313850167
ENSMUSG00000029250	Polr2b			-0.2	0.471932335266286	0.1	0.870305784745933
ENSMUSG00000029253	Cenpc1	-0.2	0.546855808149367	-0.3	0.513359716052198	-0.3	0.447938663804777
ENSMUSG00000029254	Stap1	0.4	0.697358725128488	1.4	0.0377400477684104	2.5	0.00883163850602751
ENSMUSG00000029260	Ugt2b34	-1.0	7.53709441922532E-7	-0.8	0.00523310627543969	-5.0	2.80525730940329E-12
ENSMUSG00000029263	Pigg	-0.4	0.224575205184844	-0.4	0.37590885688261	-0.9	0.0263708034130424
ENSMUSG00000029265	Dr1	0.1	0.829107600044811	-0.2	0.667527905241149	0.2	0.612871437339759
ENSMUSG00000029267	Mtf2	-0.3	0.415704930374469	-0.3	0.45684089420899	-0.6	0.306722409323914
ENSMUSG00000029269	Sult1b1	-0.7	0.00162564168915342	-0.8	0.00100847850084527	-3.2	2.11039775884624E-4
ENSMUSG00000029270	Dipk1a	0.1	0.835630243284842	0.2	0.624346683385149	0.1	0.812802060599878
ENSMUSG00000029272	Sult1e1	0.8	0.202327835299419	-2.0	0.00352566214217381	-0.7	0.618136884384915
ENSMUSG00000029273	Sult1d1	-1.2	4.09582517613568E-6	-1.0	1.59733155530666E-4	-4.7	1.54713494516058E-8
ENSMUSG00000029275	Gfi1	0.2	0.700890493599415	0.6	0.235756406720177	-2.3	5.90896598532816E-4
ENSMUSG00000029276	Glmn	-0.5	0.38332570452828	-0.4	0.568878293850177	-0.5	0.450619828030826
ENSMUSG00000029279	Brdt	-0.1	0.891954018323635	0.5	0.431495099462896	0.6	0.362855883549554
ENSMUSG00000029283	Cdc7	1.1	0.0403788272077822	0.7	0.238474192831963	1.7	0.0155256970460787
ENSMUSG00000029287	Tgfbr3	0.1	0.824459167361296	-0.2	0.670017028277287	3.1	1.21227814520052E-15
ENSMUSG00000029290	Zfp326	-0.1	0.73868253567908	-0.3	0.403346115963696	-0.2	0.605280786173116
ENSMUSG00000029291	Rufy3	-0.5	0.0517413345710757	-0.4	0.150264686282141	0.3	0.505687796184441
ENSMUSG00000029298	Gbp9	1.3	0.00847466253074818	1.2	0.0139054609897921	4.4	7.46098183680886E-7
ENSMUSG00000029299	Abcg3	0.5	0.566430641751532	1.0	0.142254569397584	0.8	0.494368914841406
ENSMUSG00000029304	Spp1	-0.1	0.946522531645019	-0.5	0.662571879025363	3.9	4.16689954866173E-5
ENSMUSG00000029307	Dmp1			0.3	0.786980896296002		
ENSMUSG00000029309	Sparcl1	-0.7	0.0969587328279956	-0.5	0.0389879484894503	0.1	0.882546348750761
ENSMUSG00000029310	Nudt9	0.1	0.85800350931241	0.2	0.508226428945437	-0.2	0.543369445167196
ENSMUSG00000029311	Hsd17b11	-0.8	0.00492384553884616	-0.3	0.301057030626135	-1.3	7.07450489351699E-4
ENSMUSG00000029312	Klhl8	-0.5	0.341459449455605	-0.3	0.574315313275105	0.1	0.918212813929999
ENSMUSG00000029313	Aff1	-0.9	6.90011700172016E-4	-1.1	3.00625749000855E-5		
ENSMUSG00000029314	Gpat3	1.1	0.00962763645003155	0.3	0.664616962887798	3.0	1.89285644318259E-6
ENSMUSG00000029319	Coq2	0.1	0.772545652501745	0.4	0.151243607975708	-0.1	0.753698586509704
ENSMUSG00000029320	1700016H13Rik	-0.3	0.73017430397272	0.1	0.902145080543768	-1.5	0.287532497329752
ENSMUSG00000029321	Slc10a6	1.0	0.192707328740268	0.6	0.574315313275105	6.5	4.71317847559147E-23
ENSMUSG00000029322	Plac8	0.6	0.0163430901180678	0.3	0.41103749990042	-0.5	0.573409168925491
ENSMUSG00000029326	Enoph1	0.2	0.585366070501537	-0.1	0.874731101834261	-0.7	0.0766360655421833
ENSMUSG00000029328	Hnrnpdl	-0.2	0.350441274378234	-0.1	0.671695991325377		
ENSMUSG00000029330	Cds1	0.1	0.877846372431359	-0.2	0.458964787314606	-2.0	0.00159594996503658
ENSMUSG00000029334	Prkg2	1.0	0.18279118899851			3.6	9.32056629151378E-6
ENSMUSG00000029335	Bmp3	-2.3	3.66426122736006E-12	-2.7	1.60000411839639E-32	0.1	0.83505311133388
ENSMUSG00000029338	Antxr2	0.2	0.643446760345872	-0.2	0.714707663263325	1.2	3.05839041860904E-4
ENSMUSG00000029343	Crybb1					2.2	0.132304813300584
ENSMUSG00000029344	Tpst2	0.3	0.298774691063537	0.2	0.640910050716621	0.7	0.0504928859037179
ENSMUSG00000029345	Tfip11	0.3	0.432737510722836	-0.2	0.729941010240556	-0.3	0.582851000000951
ENSMUSG00000029346	Srrd	0.4	0.315188284876138	0.1	0.917648395956416	-0.1	0.904711294162665
ENSMUSG00000029348	Asphd2	-0.1	0.951091787471258	0.1	0.938626600625199	1.9	0.0101446243536849
ENSMUSG00000029352	Crybb3	-1.5	0.00339878339564973	-1.4	0.0030975328503946	-1.5	0.0706593538797894
ENSMUSG00000029359	Tesc	-0.2	0.825388342247326	0.2	0.826839875293997	0.5	0.692367200753706
ENSMUSG00000029360	Gm9754					0.4	0.826446544981566
ENSMUSG00000029361	Nos1	-0.3	0.647886705692117	0.2	0.667527905241149	2.8	6.71857113914808E-8
ENSMUSG00000029363	Rfc5	0.6	0.0740114054026117	0.7	0.0471048180972282	0.4	0.572354445293976
ENSMUSG00000029364	Wsb2	-0.2	0.347867392839645	-0.8	4.40924344705665E-4	-0.7	0.0796400746639493
ENSMUSG00000029366	Dck	0.4	0.360565996601083	0.1	0.757406361415518	0.2	0.771025566368603
ENSMUSG00000029368	Alb			1.4	0.0737366748782133	-0.3	0.895830990248274
ENSMUSG00000029369	Afm			0.8	0.362962644197452		
ENSMUSG00000029370	Rassf6	-0.3	0.262069141256706	-0.2	0.555516152047952	-2.1	0.00178804081699941
ENSMUSG00000029371	Cxcl5	2.7	1.45554592135937E-13	-1.0	0.0165166245720083	4.8	2.30301717205593E-29
ENSMUSG00000029372	Ppbp	0.7	0.338684854518658	-4.1	2.83484512382935E-10		
ENSMUSG00000029373	Pf4	0.4	0.287101286719196	0.1	0.924840384922574	2.4	0.0107450926331219
ENSMUSG00000029376	Mthfd2l	-0.1	0.844409850946472	-0.2	0.584866071629671		
ENSMUSG00000029377	Ereg	1.4	0.00197354997637637			6.2	2.25820494293108E-15
ENSMUSG00000029378	Areg	0.7	0.123917650331417	-0.3	0.661227134028806	1.4	0.120695765459198
ENSMUSG00000029379	Cxcl3	3.8	3.53790750896696E-13			8.3	1.18583109809699E-31
ENSMUSG00000029380	Cxcl1	1.4	9.99556650331903E-4	-0.1	0.883735594551202	6.3	2.24533597412603E-36
ENSMUSG00000029381	Shroom3	-0.4	0.559858532795889	-1.1	0.00516437741098791	-1.9	0.015665342761367
ENSMUSG00000029384	2010109A12Rik	-0.7	0.403187857050823	-0.4	0.685103217114049	-1.4	0.312455235977124
ENSMUSG00000029385	Ccng2	-0.9	4.83500793113092E-4	-1.4	2.4070882401205E-7	-1.8	0.00272635860781586
ENSMUSG00000029386	ENSMUSG00000029386	0.3	0.51718231175209	0.2	0.779263304863832	0.8	0.0977361763656846
ENSMUSG00000029387	Gtf2h3	0.1	0.837051832356176	0.2	0.519204080267087	-0.6	0.352664767791359
ENSMUSG00000029388	Eif2b1	0.6	0.0335432203722198	0.4	0.3167841680361	-0.4	0.303788087537689
ENSMUSG00000029389	Ddx55	0.1	0.72663884089735	-0.1	0.830943335377696	-0.1	0.765940306671575
ENSMUSG00000029390	Tmed2	0.1	0.70037847160975	0.1	0.801899010019651	-0.2	0.615229146153837
ENSMUSG00000029392	Rilpl1	-0.1	0.887181589245382	-0.1	0.81307264041814	1.4	0.00647711184482146
ENSMUSG00000029394	Cdk2ap1	0.6	0.0302041788122666	0.5	0.172265250622658	0.5	0.211927694221426
ENSMUSG00000029397	Rchy1	-0.3	0.36448048538791	-0.2	0.493035623996664	-0.3	0.375381182898889
ENSMUSG00000029401	Rilpl2	2.1	8.27473419904E-18	2.3	1.07646131492186E-15	2.2	1.76437809812882E-12
ENSMUSG00000029402	Snrnp35	0.3	0.4402898879923	0.4	0.353664455468193	0.4	0.415415453856491
ENSMUSG00000029403	Cdkl2			-0.1	0.83734440550308	-0.1	0.916807880313918
ENSMUSG00000029404	Arl6ip4	0.4	0.0801797849231927	0.4	0.218010687595813	0.3	0.54290943592637
ENSMUSG00000029405	G3bp2			-0.2	0.469931820189227	-0.1	0.908113700536155
ENSMUSG00000029406	Pitpnm2	0.7	0.0590027687810515	0.3	0.525605126324059	2.0	3.97407029790053E-6
ENSMUSG00000029407	Uso1			-0.3	0.326210835615105		
ENSMUSG00000029408	Abcb9	0.2	0.680450353610311	0.4	0.414135506444575	-0.3	0.717753025529715
ENSMUSG00000029409	U90926	0.4	0.472835797435329			4.1	6.77093778092221E-4
ENSMUSG00000029410	Ppef2					1.9	0.0463241342920011
ENSMUSG00000029413	Naaa	-0.5	0.0185743282871819	-0.6	0.0161137709167076	0.5	0.582420972838325
ENSMUSG00000029414	Kntc1	1.0	0.0242024149974517	0.7	0.182221903710201	1.1	0.228874102655239
ENSMUSG00000029415	Sdad1	0.4	0.178938271526801	0.1	0.885724196686729	1.1	6.03005041336562E-4
ENSMUSG00000029416	Slc15a4	-0.1	0.895736979409967	0.1	0.815263172899447	-0.1	0.880462097980518
ENSMUSG00000029417	Cxcl9	3.8	1.61474290881541E-12	4.9	3.90409832202867E-22		
ENSMUSG00000029420	Rimbp2	0.3	0.640464255226081	0.2	0.759790164899033	1.5	0.00586077408705899
ENSMUSG00000029422	Rsrc2	-0.4	0.058206997127546	-0.3	0.37445009970359	-0.5	0.165694478505989
ENSMUSG00000029426	Scarb2	0.4	0.0591799075310423	0.4	0.129742188691986	2.0	8.3977737212155E-12
ENSMUSG00000029427	Zcchc8	0.3	0.151064101100115	0.2	0.452212783843561	-0.2	0.580936766153545
ENSMUSG00000029428	Stx2	0.2	0.596550260200924			1.7	2.17311196462624E-8
ENSMUSG00000029430	Ran	0.8	6.94283769614284E-5	0.6	0.0419623224129556	0.7	0.0761330298224167
ENSMUSG00000029432	Nipsnap2	-0.3	0.204709056065599	-0.3	0.368942852145566	-1.4	5.05946717855158E-8
ENSMUSG00000029433	Diablo	-0.5	0.353306223944093	-0.3	0.548335564019285	0.2	0.782475023912314
ENSMUSG00000029434	Vps33a			-0.4	0.158620507807199	0.1	0.892231407998952
ENSMUSG00000029436	Mmp17	-0.2	0.726585206950055	0.4	0.476909241569129	0.4	0.608126414408456
ENSMUSG00000029438	Bcl7a	0.1	0.805172771168859	0.5	0.215340073841831	0.7	0.0603023171618719
ENSMUSG00000029439	Sfswap	-0.3	0.141688016204301	-0.4	0.0611261706396072	-0.4	0.285460884177905
ENSMUSG00000029440	Psmd9	0.5	0.0462514480156462	0.2	0.773941307675746	0.1	0.882043864605344
ENSMUSG00000029442	Wdr66	-0.3	0.788659449115165	0.2	0.837513616768893	1.7	0.0233916958616477
ENSMUSG00000029445	Hpd	0.2	0.68255094632211	1.3	4.10526203383706E-5	-1.9	0.27193890705054
ENSMUSG00000029446	Psph	0.5	0.287658766453823	0.3	0.528773782112397		
ENSMUSG00000029447	Cct6a	0.3	0.130531336416467	0.2	0.600248542793883	0.4	0.237696421104056
ENSMUSG00000029449	Rhof	0.3	0.39524118245955	-0.2	0.719781584036833	-0.8	0.209807290566218
ENSMUSG00000029452	Tmem116	-0.8	0.338684854518658	-0.6	0.485021839362711	-0.8	0.496811549046683
ENSMUSG00000029454	Mapkapk5	-0.2	0.64469208390612	-0.8	0.0532482221392974	-1.2	0.0257171564813061
ENSMUSG00000029455	Aldh2	-0.1	0.73325875527814	0.2	0.611843523021323	-2.4	1.05329049550558E-10
ENSMUSG00000029456	Acad10	-0.3	0.450112182098811	0.2	0.667964090657116	-1.6	5.97170464262669E-5
ENSMUSG00000029458	Brap	-0.3	0.206551084008081	-0.5	0.0609975882820544	-0.2	0.609684121567456
ENSMUSG00000029461	Fam168a	-0.9	1.50378127567958E-5	-1.3	1.28205868972549E-6		
ENSMUSG00000029462	Vps29	0.3	0.215609256737841	0.1	0.878330322213264	0.2	0.691296715406691
ENSMUSG00000029463	Fam216a			0.1	0.95688206929349	1.4	0.0140703787557427
ENSMUSG00000029464	Gpn3	0.2	0.693817325744713	0.1	0.753231488012131		
ENSMUSG00000029465	Arpc3	0.4	0.0483491870674081	0.3	0.272801650922823	0.2	0.627501361722492
ENSMUSG00000029466	Anapc7			0.1	0.713701917120949		
ENSMUSG00000029467	Atp2a2	0.3	0.0651379059193971	-0.4	0.140594431127358	0.8	6.67483744363651E-4
ENSMUSG00000029468	P2rx7	0.3	0.442927337756448	0.8	0.0527528573365971	2.0	2.6289460410229E-6
ENSMUSG00000029469	Ift81	-0.3	0.627716382781311			1.1	0.0365878294532436
ENSMUSG00000029470	P2rx4			0.3	0.3480278896925	-0.9	0.0741708319152218
ENSMUSG00000029471	Camkk2	0.7	0.0499577065246784			2.5	1.62096450242389E-9
ENSMUSG00000029472	Anapc5	0.1	0.595448550327027	0.2	0.512498654893725	0.3	0.406675469426814
ENSMUSG00000029474	Rnf34	-0.2	0.487821322927482	-0.2	0.548561144736587	0.2	0.574799495807699
ENSMUSG00000029475	Kdm2b	0.5	0.12333358291093			0.7	0.180448657294088
ENSMUSG00000029477	Morn3					-0.1	0.97680914120156
ENSMUSG00000029478	Ncor2			-0.3	0.616194018382577	0.8	0.312455235977124
ENSMUSG00000029480	Dhx37	0.7	0.0699298062963757	0.5	0.312586759309609	0.6	0.216616865460626
ENSMUSG00000029482	Aacs	1.3	6.21940093678649E-11	1.1	2.47549997582166E-4	-1.1	3.38208146804413E-4
ENSMUSG00000029484	Anxa3			-0.2	0.5167717102708	-0.6	0.121770622929132
ENSMUSG00000029486	Mrpl1	0.1	0.755711859110739	0.2	0.590330620232586	-0.2	0.604848765644564
ENSMUSG00000029490	Mfsd7a	0.3	0.404748363049347	0.3	0.525330358801511	0.4	0.481752197148146
ENSMUSG00000029499	Pxmp2	0.6	0.300782552760983	0.4	0.624221487329077	-0.2	0.836645751844987
ENSMUSG00000029500	Pgam5	-0.1	0.864597275173562	-0.3	0.518145793459736		
ENSMUSG00000029501	Ankle2	-0.2	0.543178301523222	-0.2	0.579594652563545	0.4	0.203723731965523
ENSMUSG00000029502	Golga3	-0.4	0.191318588130173	-0.7	0.020895911631076	-0.9	0.00100459999494916
ENSMUSG00000029503	P2rx2	-0.6	0.440412418112563	0.4	0.586652164056199	1.7	0.0146164847514113
ENSMUSG00000029504	Ddx51	0.4	0.316344019298747			0.6	0.107977067297009
ENSMUSG00000029505	Ep400			-0.4	0.160119046358426		
ENSMUSG00000029507	Pus1	0.7	0.0130308292076835	0.8	0.0163572317391377	0.5	0.138583166329271
ENSMUSG00000029510	Gpc2	0.3	0.801274096979785	-0.3	0.791314462172367	0.5	0.758333272240494
ENSMUSG00000029512	Ulk1	-0.2	0.591111508626856	-0.5	0.162051218996646	0.6	0.403214478801731
ENSMUSG00000029513	Prkab1	0.2	0.542169059069732	0.2	0.47300580552377	-0.2	0.809344942253622
ENSMUSG00000029516	Cit	0.5	0.139679019839829	0.4	0.286571084570788		
ENSMUSG00000029518	Rab35			-0.5	0.0599787795264541	-0.4	0.379462300944969
ENSMUSG00000029521	Chek2	0.8	0.0338766435641566	0.8	0.0312431584178859	-0.1	0.921072007267119
ENSMUSG00000029524	Sirt4	0.1	0.783965638702262	0.4	0.226980763403173	-0.6	0.132739588087651
ENSMUSG00000029528	Pxn	0.4	0.162432141320136			0.1	0.905495059922806
ENSMUSG00000029530	Ccr9	0.8	0.320776705380622	1.1	0.174740257129515	1.1	0.307288092488945
ENSMUSG00000029534	St7	0.5	0.188375266428465	0.6	0.196505003359802	1.3	1.56734794691678E-4
ENSMUSG00000029535	Triap1	0.2	0.666885725383831	0.4	0.144827057360714	-0.6	0.0848673289993441
ENSMUSG00000029536	Gatc			-0.1	0.729541131215095	-0.4	0.219267861113053
ENSMUSG00000029538	Srsf9	0.3	0.310664317133541	0.4	0.288949907368725		
ENSMUSG00000029541	Cyp2w1	1.1	0.0193446777058865	0.5	0.355073334767346	-4.3	6.9519034397241E-6
ENSMUSG00000029544	Cabp1	0.3	0.719170300812172	1.0	0.193744441001667	2.1	0.00682706222757599
ENSMUSG00000029545	Acads	0.4	0.172590073413015	0.6	0.0534823738783122	-2.0	1.017201767691E-9
ENSMUSG00000029547	Ints1	0.9	0.0202832242527246	0.4	0.477559399056596	0.1	0.885648452276355
ENSMUSG00000029550	Sppl3	-0.1	0.761612338486056	-0.3	0.393177752427467	-0.5	0.33065466305146
ENSMUSG00000029551	Psmg3			0.2	0.769417476201507	0.1	0.931986869630211
ENSMUSG00000029552	Tes	-0.6	0.00175952362900728	-1.0	2.40404630637493E-6	-1.5	1.51549198375289E-5
ENSMUSG00000029553	Tfec	0.9	0.248895124306171	0.8	0.366425191851542	5.0	9.80068342751892E-15
