Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'dextran sodium sulphate induced colitis' at '2 day' vs 'normal' at '0 day'.tStat	condition2.foldChange	condition2.pValue	'dextran sodium sulphate induced colitis' at '7 day' vs 'normal' at '0 day'.tStat
ENSMUSG00000026740	Dnajc1	1420500_at				0.3	0.0879557074268158	2.73202789617786
ENSMUSG00000026748	Plxdc2	1418912_at	0.2	0.404155406230536	1.7212913651266	0.7	0.135793863046121	2.33043842996779
ENSMUSG00000026749	Nek6	1423596_at	0.1	0.67356532350803	1.025215736013			
ENSMUSG00000026750	Psmb7	1416240_at	-0.1	0.542826741074349	-1.3574912400402			
ENSMUSG00000026754	Golga1	1435027_at				-0.2	0.40042519001598	-1.24915496375527
ENSMUSG00000026755	Arpc5l	1452044_at				-0.3	0.092052424605869	-2.6885182429093
ENSMUSG00000026761	Orc4	1453804_a_at				-0.4	0.0466485516407152	-3.3207723168496
ENSMUSG00000026764	Kif5c	1455266_at	0.3	0.483915942553399	1.51365693374859			
ENSMUSG00000026765	Lypd6b	1429274_at	-0.2	0.769009650668073	-0.749715993116573	-0.7	0.122418638015925	-2.42162127777749
ENSMUSG00000026768	Itga8	1454966_at	0.5	0.145216714111501	2.70920039587538	-0.7	0.170214733396063	-2.10487950113326
ENSMUSG00000026771	Spopl	1435274_at				-0.1	0.53207015405694	-0.943974793602299
ENSMUSG00000026773	Pfkfb3	1416432_at				1.5	0.0267745311783292	3.85172779502027
ENSMUSG00000026775	Yme1l1	1450954_at				-0.1	0.465841946951056	-1.08997172674836
ENSMUSG00000026778	Prkcq	1426044_a_at				0.2	0.460292006279454	1.10377609405224
ENSMUSG00000026779	Mastl	1423525_at	-0.3	0.0796072661554575	-3.17293089598452	-0.1	0.610695894941186	-0.782002140685502
ENSMUSG00000026782	Abi2	1436984_at				0.4	0.393625269463672	1.27030619183082
ENSMUSG00000026784	Pdss1	1431893_a_at	0.1	0.802466407073292	0.651078098652579	-0.2	0.732698980692411	-0.536989284061827
ENSMUSG00000026790	Odf2	1454735_at				0.2	0.139340079492333	2.30649476278531
ENSMUSG00000026791	Slc2a8	1450628_at				-0.3	0.104830563499441	-2.56403288083725
ENSMUSG00000026796	Niban2	1426812_a_at				0.3	0.0536800499011378	3.18382796141885
ENSMUSG00000026797	Stxbp1	1420505_a_at	0.5	0.223347527992346	2.33106750639997	0.4	0.314691283230426	1.48985329452829
ENSMUSG00000026798	Coq4	1435231_at				-0.2	0.130338683044212	-2.36179370322477
ENSMUSG00000026806	Ddx31	1438962_s_at	-0.2	0.40987283465171	-1.69685737899099	-0.2	0.636522057972023	-0.727316582956144
ENSMUSG00000026811	St6galnac6	1423115_at				-0.1	0.789646205472244	-0.428893885706566
ENSMUSG00000026814	Eng	1417271_a_at				0.5	0.0879283079935839	2.73250488387164
ENSMUSG00000026817	Ak1	1422184_a_at	0.1	0.753265888101986	0.791080175532812	0.3	0.148525750669399	2.24328723533526
ENSMUSG00000026818	Cel	1417257_at	-1.0	0.604631323368081	-1.20831895679201	0.2	0.923945917065544	0.161711548713282
ENSMUSG00000026820	Ptges2	1417591_at				-0.2	0.274642768240755	-1.62521546918438
ENSMUSG00000026821	Ralgds	1460634_at				0.1	0.759617315386343	0.483110347419871
ENSMUSG00000026822	Lcn2	1427747_a_at	0.7	0.118461707784723	2.87735303895622	5.3	0.00126413844888304	7.23539614349975
ENSMUSG00000026825	Dnm1	1460365_a_at				0.4	0.268750283538034	1.64780808071781
ENSMUSG00000026826	Nr4a2	1447863_s_at	-0.3	0.54133045466372	-1.3623973860776	0.6	0.31517584600177	1.48794233582657
ENSMUSG00000026827	Gpd2	1417434_at	-0.2	0.430527821408769	-1.64606829364081	0.2	0.466701560689349	1.08831991264237
ENSMUSG00000026832	Cytip	1435697_a_at	-0.2	0.744206381315151	-0.823522607695746	1.0	0.0592475770553385	3.08782702106019
ENSMUSG00000026833	Olfm1	1425784_a_at	0.2	0.330930846001073	1.91790188029605	0.9	0.0908098754291303	2.70441638891321
ENSMUSG00000026836	Acvr1	1448460_at				0.3	0.34755232657604	1.39415293601182
ENSMUSG00000026837	Col5a1	1416740_at	0.4	0.276227925320484	2.1027982938973	1.2	0.0566102529757777	3.13258983052389
ENSMUSG00000026842	Abl1	1423999_at	0.2	0.506866076379676	1.45459770889054			
ENSMUSG00000026843	Fubp3	1433679_at	0.2	0.388156865007742	1.7644134841435	0.3	0.131082550114526	2.35765866247109
ENSMUSG00000026853	Crat	1417008_at	0.1	0.874121529098391	0.456811048056573			
ENSMUSG00000026856	Dolpp1	1428072_a_at				0.1	0.676706356894661	0.64444891641365
ENSMUSG00000026857	Ntmt1	1451278_a_at	-0.3	0.0444016112810231	-3.6062603882223			
ENSMUSG00000026860	Sh3glb2	1426499_at				-0.1	0.535090130699883	-0.937708038482231
ENSMUSG00000026864	Hspa5	1416064_a_at	-0.1	0.78710661470911	-0.690190920730367	0.1	0.891369173604945	0.22727985559101
ENSMUSG00000026869	Psmd5	1423234_at				-0.2	0.117671562942406	-2.4613351478951
ENSMUSG00000026870	Cutal	1430688_s_at	0.2	0.713141630198504	0.914558815396961	-0.4	0.441828871048314	-1.14549766548735
ENSMUSG00000026872	Zeb2	1422748_at	0.3	0.763402921884015	0.764968798341749	1.5	0.0363505386874118	3.55373564850281
ENSMUSG00000026874	Hc	1419407_at	-0.1	0.604631323368081	-1.20900323510745	-0.4	0.0357588977896913	-3.56983547455477
ENSMUSG00000026875	Traf1	1445452_at	0.1	0.89315689241993	0.394414130282264	-0.2	0.608310712223837	-0.787727193880167
ENSMUSG00000026879	Gsn	1456312_x_at	0.1	0.738662890967315	0.844967275345888	-0.5	0.296571746372444	-1.54884849772093
ENSMUSG00000026880	Stom	1438910_a_at	0.3	0.219388355469318	2.34955351945279	1.2	0.00114449280469723	7.37511257676332
ENSMUSG00000026888	Grb14	1417673_at	0.1	0.840354553478202	0.549441135278053	-0.5	0.235951898975436	-1.78501618047863
ENSMUSG00000026890	Lhx6	1425094_a_at				0.2	0.155535459096218	2.19700820096352
ENSMUSG00000026893	Gca	1424698_s_at	0.2	0.597018899502482	1.22980867558408	-0.5	0.249634060802939	-1.72598656115607
ENSMUSG00000026896	Ifih1	1426276_at	-0.6	0.360012354448209	-1.83885485491214	-1.0	0.036124038300001	-3.56112200079808
ENSMUSG00000026914	Psmd14	1421751_a_at				0.1	0.77872593837614	0.448400436355995
ENSMUSG00000026915	Strbp	1452061_s_at				-1.0	0.102816199126184	-2.58729227013048
ENSMUSG00000026922	Agpat2	1428821_at				0.3	0.430926449552808	1.17276844506121
ENSMUSG00000026923	Notch1	1418634_at	-0.2	0.304176347255199	-2.00416817484596			
ENSMUSG00000026927	Entr1	1429554_at	-0.1	0.865525070851994	-0.483680898911902			
ENSMUSG00000026930	Gpsm1	1436917_s_at	0.2	0.61018252295237	1.18988146169892	-0.2	0.539606275864074	-0.928635028901794
ENSMUSG00000026932	Nacc2	1429582_at	0.2	0.359493432824948	1.84032535629587	0.1	0.425992386744698	1.18597185398846
ENSMUSG00000026938	Fcna	1418243_at	0.1	0.669662241506677	1.03376105467719	0.4	0.29629934710751	1.55076410753803
ENSMUSG00000026939	Tmem141	1435259_s_at				-0.2	0.121319377511886	-2.43216289764333
ENSMUSG00000026946	Nmi	1425719_a_at	-0.3	0.593032070076191	-1.24365508615273	-0.5	0.0783762278650848	-2.83571231584641
ENSMUSG00000026956	Uap1l1	1436890_at	0.3	0.113770220717329	2.90658988121046	0.7	0.033511257941743	3.63862430425452
ENSMUSG00000026958	Dpp7	1436479_a_at	0.4	0.152426205944865	2.67297009006703	0.1	0.691848630286748	0.616660248970835
ENSMUSG00000026961	Lrrc26	1451498_at	0.4	0.172156152406868	2.5725095678653	-0.3	0.650268524837225	-0.698120493647997
ENSMUSG00000026966	Ssna1	1448643_at				-0.3	0.02454614582319	-3.95083472402355
ENSMUSG00000026970	Rbms1	1434005_at				1.0	0.0340854440049997	3.62576965726843
ENSMUSG00000026971	Itgb6	1432281_a_at	-0.3	0.515144298187225	-1.42736143009337	0.2	0.655489412780756	0.688253006327414
ENSMUSG00000026972	Arrdc1	1424578_at				0.1	0.513023256159668	0.983224665502228
ENSMUSG00000026974	Zmynd19	1419522_at	-0.4	0.0472794933391993	-3.55704222522828	-0.2	0.347108366625257	-1.39562794187851
ENSMUSG00000026976	Pax8	1418208_at				0.1	0.640247820012369	0.718702981148155
ENSMUSG00000026977	Marchf7	1420609_at				0.1	0.613150801644854	0.776500677973742
ENSMUSG00000026980	Ly75	1449328_at	0.2	0.651967123478788	1.08738617190791	0.1	0.831013885482417	0.350409235191615
ENSMUSG00000026981	Il1rn	1423017_a_at	0.2	0.593032070076191	1.24242577845518	1.0	0.0363505386874118	3.55265067467531
ENSMUSG00000026986	Hnmt	1417702_a_at	0.2	0.758333580095763	0.779092635962603	-0.7	0.0927125845369482	-2.68104487503701
ENSMUSG00000026987	Baz2b	1435240_at	0.1	0.667589829272244	1.03988179695672	0.1	0.442754773320682	1.14283097599577
ENSMUSG00000026991	Pkp4	1452209_at				0.4	0.00741554907179244	5.21177753002228
ENSMUSG00000026994	Galnt3	1417588_at				-0.5	0.402789885336077	-1.24219242674432
ENSMUSG00000027001	Dusp19	1418038_s_at				-0.1	0.606259782892358	-0.792543575637726
ENSMUSG00000027004	Frzb	1416658_at	0.8	0.259675267289703	2.17325741869489	1.2	0.100488958668537	2.60919122956546
ENSMUSG00000027006	Dnajc10	1426904_s_at	-0.3	0.0549897552290566	-3.44757755401381	-0.4	0.147107763995119	-2.25609040886123
ENSMUSG00000027007	Itprid2	1423613_at	-0.2	0.405036966761192	-1.71719811084087	-0.1	0.615878775946514	-0.771470206786064
ENSMUSG00000027010	Slc25a12	1428440_at	0.1	0.938866961222772	0.247649569625603	-0.2	0.649276197982541	-0.69998629569174
ENSMUSG00000027011	Ube2e3	1448670_at				-0.2	0.336608199436138	-1.42617155914555
ENSMUSG00000027018	Hat1	1428061_at	-0.5	0.0772983747822643	-3.1919415973322	-0.2	0.478405109603406	-1.06277490999154
ENSMUSG00000027030	Stk39	1419551_s_at				-0.5	0.104830563499441	-2.56395889978139
ENSMUSG00000027035	Cers6	1434418_at				-0.4	0.318511923780514	-1.47804662445516
ENSMUSG00000027074	Slc43a3	1422788_at				0.5	0.514969032639092	0.979318361159729
ENSMUSG00000027078	Ube2l6	1417172_at	-0.4	0.445699116787801	-1.60605600171143	-0.4	0.172251071407543	-2.09355176835598
ENSMUSG00000027080	Med19	1452395_at	-0.2	0.256315370844244	-2.19290667096498	-0.4	0.296444834828934	-1.54975680131478
ENSMUSG00000027082	Tfpi	1451791_at	-0.1	0.872649651562451	-0.461083191001216	-0.2	0.549823779428835	-0.907527548059205
ENSMUSG00000027086	Fastkd1	1427342_at				-0.5	0.125273744330216	-2.39598311227522
ENSMUSG00000027087	Itgav	1452784_at	0.3	0.0915769664642257	3.06234638353559	0.9	0.0140965208335392	4.50597844564876
ENSMUSG00000027088	Phospho2	1425190_a_at				-0.3	0.0364165577796924	-3.55107628053217
ENSMUSG00000027099	Mtx2	1430500_s_at				-0.3	0.107955401943914	-2.54043698499215
ENSMUSG00000027102	Hoxd8	1431099_at	0.2	0.866447786668751	0.481644686895877	0.6	0.302019329550976	1.53102278970895
ENSMUSG00000027108	Ola1	1430053_a_at	0.2	0.545515455167819	1.35319605587295	-0.3	0.315357304852316	-1.48731355650364
ENSMUSG00000027109	Sp3	1431804_a_at				-0.3	0.0913245828673496	-2.69387668099019
ENSMUSG00000027111	Itga6	1422445_at	-0.2	0.363949579331438	-1.82710073383334	-0.3	0.530956283577799	-0.94653660758084
ENSMUSG00000027115	Kif18a	1424107_at	-0.7	0.0164892618744494	-4.47365512135455	-0.6	0.24484064205396	-1.7503143094655
ENSMUSG00000027132	Katnbl1	1433872_at				-0.1	0.655002960761545	-0.689826183035135
ENSMUSG00000027133	Nop10	1423211_at				-0.2	0.236870004037933	-1.78119544747529
ENSMUSG00000027134	Lpcat4	1440207_at				0.3	0.0788485858185156	2.83063041973867
ENSMUSG00000027160	Ccdc34	1449345_at	-0.4	0.0873113045576055	-3.10399966655757	-0.3	0.526636026075743	-0.955582691360413
ENSMUSG00000027162	Lin7c	1450937_at				-0.3	0.161904884019944	-2.1584548760117
ENSMUSG00000027164	Traf6	1435350_at				0.3	0.261976947756224	1.67623695637709
ENSMUSG00000027165	Iftap	1416824_at				-0.3	0.207362307668458	-1.90444131157593
ENSMUSG00000027166	Dnajc24	1430718_s_at	-0.1	0.761124363491724	-0.77212548445646	-0.1	0.478881289310059	-1.06112062961166
ENSMUSG00000027167	Elp4	1448535_at				-0.1	0.743058003792437	-0.517008982487781
ENSMUSG00000027173	Depdc7	1424303_at	-0.1	0.926347937267361	-0.289211927477307	0.4	0.508729482758237	0.992881290872118
ENSMUSG00000027176	Cstf3	1424723_s_at				-0.1	0.466901654048714	-1.08764613926283
ENSMUSG00000027177	Hipk3	1426819_at				0.2	0.258601679828145	1.6904671316078
ENSMUSG00000027180	Fbxo3	1423490_at				-0.3	0.0173227729687821	-4.27312272389649
ENSMUSG00000027187	Cat	1416429_a_at	0.3	0.176088460416865	2.55384883590624	-0.4	0.121319377511886	-2.43228545742996
ENSMUSG00000027188	Pamr1	1433529_at	0.4	0.030494612121018	3.92301226169149	-0.3	0.46652954501052	-1.08870060837251
ENSMUSG00000027198	Ext2	1460170_at				0.2	0.255427352342882	1.70237817871254
ENSMUSG00000027199	Gatm	1423569_at	0.1	0.850795252782881	0.521575967822903	0.6	0.119814731799851	2.44887738068714
ENSMUSG00000027200	Sema6d	1453055_at	0.1	0.759852782956586	0.776273807445927	0.8	0.00726859658354869	5.25316317034725
ENSMUSG00000027201	Myef2	1425350_a_at	0.1	0.703577908273623	0.938748704808788	0.3	0.210429652662538	1.89087474740012
ENSMUSG00000027203	Dut	1419270_a_at	-0.7	0.00718866543810469	-5.32391796292042	-0.8	0.0674463025497523	-2.96895917835721
ENSMUSG00000027204	Fbn1	1460208_at	0.6	0.259675267289703	2.17373985974345	0.8	0.160943469979458	2.16431274578991
ENSMUSG00000027207	Galk2	1455798_at				-0.4	0.0729557693379832	-2.90297962768846
ENSMUSG00000027208	Fgf7	1438405_at	0.2	0.719491488951337	0.900007278572419	0.8	0.374499576524395	1.31934424755721
ENSMUSG00000027210	Meis2	1457632_s_at	0.2	0.628746201273996	1.14511326824327	0.3	0.495599962561118	1.02408852720078
ENSMUSG00000027215	Cd82	1416401_at				-0.3	0.197596728270346	-1.95347081485052
ENSMUSG00000027220	Syt13	1434470_at	0.4	0.0237775115850732	4.12036736496026	1.2	0.0214672397498977	4.0650430506475
ENSMUSG00000027221	Chst1	1449147_at	0.2	0.506866076379676	1.452753821107	0.2	0.508729482758237	0.993286902616747
ENSMUSG00000027225	Duoxa2	1422137_at	-0.5	0.0283243367544209	-3.98955999195782	0.2	0.551067796650252	0.904656221681493
ENSMUSG00000027227	Sord	1426584_a_at	-0.6	0.0177124058877317	-4.39882815333732	-0.9	0.0731964332987085	-2.89838485463536
ENSMUSG00000027230	Creb3l1	1419295_at	-0.1	0.782454917588923	-0.699294905321663	-1.0	0.0109364468898049	-4.72672119756089
ENSMUSG00000027238	Frmd5	1436243_at				0.3	0.29305036849424	1.56180088241159
ENSMUSG00000027242	Wdr76	1455674_at				-0.3	0.180075085064901	-2.05359791019795
ENSMUSG00000027245	Hypk	1425087_at	0.2	0.421536209996874	1.67033010692994			
ENSMUSG00000027247	Arhgap1	1451309_at	-0.1	0.821098000274472	-0.601305050083541			
ENSMUSG00000027248	Pdia3	1423423_at	-0.1	0.874833069199564	-0.448003157656741	-0.1	0.763305544320115	-0.476631382844828
ENSMUSG00000027253	Lrp4	1426288_at				-0.1	0.807676800559718	-0.397905428484206
ENSMUSG00000027259	Adal	1428198_at				-0.1	0.632887761672646	-0.733162534065881
ENSMUSG00000027261	Hao1	1420420_at				0.1	0.501706324520321	1.00977313899684
ENSMUSG00000027263	Tubgcp4	1433660_at	0.3	0.430270253413607	1.64886934228228	-0.1	0.784223601413411	-0.438220111446405
ENSMUSG00000027273	Snap25	1416828_at	0.2	0.341796084073883	1.88798441720326	-0.3	0.613735335642718	-0.775502786357542
ENSMUSG00000027274	Mkks	1454014_a_at				-0.7	0.102561353906475	-2.59013927559573
ENSMUSG00000027276	Jag1	1434070_at	0.2	0.669662241506677	1.03294087505499	0.3	0.305996457669125	1.51674003686786
ENSMUSG00000027282	Mtch2	1430474_a_at				-0.4	0.101089425995959	-2.60412218193985
ENSMUSG00000027285	Haus2	1439032_at	-0.1	0.608016603996792	-1.19747986031501			
ENSMUSG00000027287	Snap23	1420897_at				-0.5	0.0503342250722533	-3.23348473839939
ENSMUSG00000027303	Ptpra	1425340_a_at				0.2	0.315420343468132	1.48691389681113
ENSMUSG00000027304	Rtf1	1429047_at				-0.1	0.746893828415105	-0.50984558400539
ENSMUSG00000027305	Ndufaf1	1423711_at	-0.3	0.208256225153356	-2.410922342078	-0.5	0.0766087900767085	-2.85598853768749
ENSMUSG00000027306	Nusap1	1416309_at	-1.0	0.00185945261745313	-7.24842598183863	-0.6	0.301696579740587	-1.53195686168329
ENSMUSG00000027309	4930402H24Rik	1438038_at	0.3	0.28513190601648	2.07770011880195	0.4	0.144731104741811	2.27065700227809
ENSMUSG00000027312	Atrn	1434197_at				0.2	0.397784505890496	1.25620195577601
ENSMUSG00000027315	Spint1	1416627_at				-0.3	0.554593973652087	-0.896081241839202
ENSMUSG00000027317	Ppp1r14d	1417990_at	-0.1	0.850795252782881	-0.523445494150728	-0.5	0.498764963556262	-1.01728452899298
ENSMUSG00000027323	Rad51	1418281_at	-1.0	0.0056153458686577	-5.63847629039774	-0.3	0.626179436245064	-0.749957470446806
ENSMUSG00000027326	Knl1	1430193_at	-0.7	0.0223236136892871	-4.16738837758074	-0.2	0.71017039440227	-0.580012777856197
ENSMUSG00000027329	Spef1	1424817_at				-0.2	0.199424609857906	-1.94285345692564
ENSMUSG00000027330	Cdc25b	1421963_a_at	-0.2	0.380385680922854	-1.78499416843325	-0.1	0.846724268844783	-0.319953524470082
ENSMUSG00000027331	Knstrn	1420081_s_at	-0.6	0.0078956433923314	-5.18052987476326	-0.4	0.449531467680597	-1.12641143173754
ENSMUSG00000027332	Ivd	1418238_at				-0.3	0.166847103590191	-2.1251851856961
ENSMUSG00000027333	Smox	1424268_at	0.1	0.91215394583846	0.325893477963591	0.6	0.0303971032595307	3.74221436761244
ENSMUSG00000027339	Rassf2	1428392_at				0.6	0.131474685455699	2.35394693585945
ENSMUSG00000027340	Slc23a2	1417329_at	0.2	0.274761218062949	2.10990799170261	0.2	0.215961446658377	1.86389302809649
ENSMUSG00000027346	Gpcpd1	1429144_at				0.2	0.396516544555891	1.25945333009339
ENSMUSG00000027347	Rasgrp1	1434295_at				0.3	0.179762444755619	2.05540417170119
ENSMUSG00000027350	Chgb	1415885_at	-0.2	0.862110275556355	-0.493645824329463	-0.3	0.685485717308257	-0.628735883542654
ENSMUSG00000027351	Spred1	1423160_at				0.4	0.123170994990071	2.41315815122584
ENSMUSG00000027353	Mcm8	1429557_at	-0.4	0.0223236136892871	-4.16990721821595	-0.4	0.221878898815593	-1.83989806922955
ENSMUSG00000027357	Crls1	1431930_x_at				-0.4	0.252124645290804	-1.71793017557901
ENSMUSG00000027358	Bmp2	1423635_at	0.3	0.409461178780349	1.70084780105741	0.1	0.885550527860695	0.239977426342554
ENSMUSG00000027359	Slc27a2	1416316_at	-0.2	0.654666160973263	-1.07919192957766	-0.5	0.102508966665018	-2.59153733411011
ENSMUSG00000027360	Hdc	1451796_s_at				0.6	0.143009393322078	2.28528579588713
ENSMUSG00000027365	Trpm7	1416799_at	0.1	0.630091628164583	1.14043832069196			
ENSMUSG00000027366	Sppl2a	1452225_at				0.1	0.808531155781046	0.396238319923981
ENSMUSG00000027367	Stard7	1449628_s_at				-0.1	0.486437465093467	-1.04351030388898
ENSMUSG00000027368	Dusp2	1450698_at				0.1	0.421211954705576	1.19772335115409
ENSMUSG00000027374	Mrps5	1453954_a_at	-0.2	0.559021089230918	-1.32527736076366	-0.1	0.720606059939624	-0.559352876367282
ENSMUSG00000027375	Mal	1432558_a_at	-0.5	0.681826797524211	-0.999446048716948	-0.1	0.883831287165069	-0.244690760540612
ENSMUSG00000027377	Mall	1435693_at	-0.1	0.683133021580069	-0.995762805729958	-0.1	0.922402619794952	-0.165383738333992
ENSMUSG00000027379	Bub1	1424046_at	-1.1	0.00182296102959462	-7.51008623736263	-0.6	0.407080248264137	-1.23032889546427
ENSMUSG00000027381	Bcl2l11	1456005_a_at				0.5	0.123170994990071	2.41300796869063
ENSMUSG00000027384	Ndufaf5	1428745_a_at				-0.3	0.207362307668458	-1.90433527673668
ENSMUSG00000027386	Fbln7	1460412_at	0.2	0.595888741808115	1.23395792469769			
ENSMUSG00000027387	Zc3h8	1418495_at	-0.1	0.776498102746202	-0.724589291391229			
ENSMUSG00000027394	Ttl	1427113_s_at				0.1	0.59798319630667	0.809421115231342
ENSMUSG00000027395	Polr1b	1416126_at				-0.2	0.410250973484624	-1.22340885447891
ENSMUSG00000027397	Slc20a1	1448568_a_at	0.3	0.761674495531609	0.770810410506585	-1.2	0.0422869177675046	-3.41977598456383
ENSMUSG00000027398	Il1b	1449399_a_at				3.4	0.00565314009358691	5.54948762209754
ENSMUSG00000027401	Tgm3	1440150_at	0.3	0.905388072842373	0.354929742264849	-0.8	0.292457615046761	-1.56372861192224
ENSMUSG00000027406	Idh3b	1418886_s_at				-0.3	0.194848100603258	-1.96926978785771
ENSMUSG00000027408	Cpxm1	1448901_at				0.9	0.0695473734263617	2.94241020881415
ENSMUSG00000027420	Bfsp1	1450571_a_at	0.6	0.126072454457769	2.82200070258581	0.7	0.0317975572881088	3.69060657200599
ENSMUSG00000027423	Snx5	1417646_a_at				-0.3	0.116690207388259	-2.46770180667844
ENSMUSG00000027428	Rbbp9	1416174_at				-0.2	0.413458548243985	-1.21574407008077
ENSMUSG00000027430	Dtd1	1451040_at	-0.2	0.281836657478423	-2.08593650161708			
ENSMUSG00000027433	Xrn2	1422842_at	-0.1	0.801251366527438	-0.655237663240827	0.4	0.0662878541920206	2.982540201203
ENSMUSG00000027434	Nkx2-2	1421112_at				-0.1	0.508174049045925	-0.995390218180226
ENSMUSG00000027435	Cd93	1456046_at	0.7	0.00702427229110151	5.36291371175482	1.1	0.0610399705016435	3.058036297006
ENSMUSG00000027452	Acss1	1416617_at	-0.1	0.831308024802003	-0.579562554248054	-0.8	0.0789634947392016	-2.82877100154442
ENSMUSG00000027454	Gins1	1452598_at	-0.6	0.0471019412643769	-3.56262274300127	-0.2	0.690291921263582	-0.619821527383417
ENSMUSG00000027456	Sdcbp2	1424090_at				-0.2	0.673231721767523	-0.652410197004816
ENSMUSG00000027459	Fam110a	1453768_a_at				0.1	0.42376887361094	1.19074441839002
ENSMUSG00000027463	Slc52a3	1429292_a_at				-0.1	0.773233647057932	-0.458319627289457
ENSMUSG00000027466	Rbck1	1415792_at				0.2	0.203111498005952	1.92591567493797
ENSMUSG00000027469	Tpx2	1428104_at	-0.9	0.00633307045418089	-5.47504385282153	-0.1	0.894198732184413	-0.2211836520055
ENSMUSG00000027472	Pdrg1	1428308_at				-0.3	0.111687638866766	-2.51372321340837
ENSMUSG00000027487	Cdk5rap1	1448626_at				-0.3	0.206666739743202	-1.90878877143235
ENSMUSG00000027495	Fam210b	1451450_at				-0.3	0.159615450470789	-2.1716363245275
ENSMUSG00000027496	Aurka	1424511_at	-1.0	0.00274509910435908	-6.78297632020496	-0.3	0.629548543484863	-0.741351226649776
ENSMUSG00000027499	Pkia	1420859_at				-0.8	0.0193216702327141	-4.15509595021862
ENSMUSG00000027506	Tpd52	1419493_a_at				-0.3	0.432822334087324	-1.16765375106575
