Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'acute DSS-induced colitis; 1x DSS, no recovery' vs 'none; none'.tStat	condition2.foldChange	condition2.pValue	'chronic DSS-induced colitis; 1x DSS, recovery' vs 'none; none'.tStat	condition3.foldChange	condition3.pValue	'chronic DSS-induced colitis; 2x DSS, additional recovery' vs 'none; none'.tStat	condition4.foldChange	condition4.pValue	'chronic DSS-induced colitis; 2x DSS, recovery' vs 'none; none'.tStat	condition5.foldChange	condition5.pValue	'chronic DSS-induced colitis; 3x DSS, recovery' vs 'none; none'.tStat
ENSMUSG00000005656	Snx6	10400336							-0.2	0.16460069706625	-1.91620745270322				-0.2	0.123342178996655	-2.07386436601931
ENSMUSG00000005667	Mthfd2	10545672	1.1	4.6664375316991E-4	7.41164249239408	0.7	0.00227431278138532	5.26534823644735	0.5	0.018923308635248	3.57776923872231	0.4	0.0246195740249548	3.36248673373354	0.4	0.0596116744906386	2.61429625151512
ENSMUSG00000005672	Kit	10522530	-1.1	0.0135468914367273	-3.74118747772215	-0.1	0.634773737915597	-0.794477368036039	-0.4	0.161411959148286	-1.93174013779529	-0.4	0.0408364413419877	-2.99928557876862	-0.3	0.0960693349144936	-2.25891638120328
ENSMUSG00000005677	Nr1i3	10351533	-0.4	0.0413634839293874	-2.87737538531655	-0.2	0.273130862711933	-1.64158059885612	-0.2	0.266135604848745	-1.52930442900128	-0.2	0.418932527907172	-1.18692105095293	-0.1	0.508129590476862	-0.884457980183032
ENSMUSG00000005681	Apoa2	10351546										-0.1	0.375002465575145	-1.29299014081254			
ENSMUSG00000005682	Pan2	10367252	-0.3	0.0419951540482951	-2.86561220270765												
ENSMUSG00000005683	Cs	10367292	-0.4	0.0190532518583423	-3.46661262319857	-0.2	0.0279691525495456	-3.32300895105597	-0.2	0.0412207766537855	-2.9727034571342	-0.2	0.099614543231247	-2.35401169004873	-0.3	0.0371326246746612	-2.96538761513152
ENSMUSG00000005686	Ampd3	10556302	0.2	0.248837447417844	1.53727315232422							0.1	0.423219212548364	1.17717863670226	0.2	0.178188039248859	1.78897797138641
ENSMUSG00000005687	Bcas2	10494910				-0.1	0.374372465998295	-1.35913744877206	-0.2	0.156276007366808	-1.95770668307249	-0.3	0.0523067504125308	-2.82592201972586	-0.3	0.0182094578898746	-3.49582917188529
ENSMUSG00000005696	Sh2d1a	10599411							-0.1	0.679563462633443	-0.605151335176785				-0.1	0.596851567955244	-0.716375414611699
ENSMUSG00000005699	Pard6a	10574866													0.1	0.465845082297021	0.971639209321069
ENSMUSG00000005716	Pvalb	10430297				0.1	0.608959671721027	0.847037158398956									
ENSMUSG00000005718	Tfap4	10437384				-0.1	0.278303594445772	-1.62690261049458									
ENSMUSG00000005763	Cd247	10351353	0.2	0.202667703604859	1.69778425244443	0.2	0.289811450860704	1.58931268605933	0.2	0.150874638525207	1.98787629897471	0.1	0.254576730949947	1.63125464816562	0.2	0.127056120565195	2.05268881917239
ENSMUSG00000005774	Rfx5	10494122				0.2	0.146615614121747	2.13451393996262									
ENSMUSG00000005779	Psmb4	10500034	0.6	0.00130683314868257	6.01758554487638	0.2	0.0227524458738507	3.47950979569828							0.3	0.0172996399525292	3.5381899295808
ENSMUSG00000005800	Mmp8	10583100	2.9	0.0245185279243426	3.27202569018056	0.2	0.0406127485630009	3.06080128388144	0.2	0.0702547077622668	2.56462024118883	0.3	0.0131352002247299	3.80604855328696	0.4	0.0632428947258456	2.56821106093382
ENSMUSG00000005802	Slc30a4	10487021	-0.2	0.255666729269551	-1.51394120151139	0.1	0.730184780556435	0.607025109217079	-0.1	0.644034922277661	-0.670025632197945	-0.3	0.0874809832315345	-2.44898180754038	-0.3	0.0570720182270922	-2.64799751562711
ENSMUSG00000005803	Sqor	10475532	0.1	0.638994327797096	0.648010458136261												
ENSMUSG00000005813	Metap1	10502405													-0.1	0.235870823306845	-1.56910299263269
ENSMUSG00000005823	Gpr108	10452356										0.1	0.532869939348694	0.940973315295336			
ENSMUSG00000005824	Tnfsf14	10452307	0.4	0.0368750012133371	2.96413104630424	0.1	0.412499675663156	1.26854857381159	0.2	0.246460358032853	1.59439406362056	0.2	0.244263247520647	1.66721096774434	0.2	0.151015175855014	1.91905976380465
ENSMUSG00000005836	Gata6	10453857	-0.4	0.0524064030005362	-2.69985418730992												
ENSMUSG00000005846	Rsl1d1	10437737							-0.1	0.315010801934687	-1.3822974846738				-0.3	0.0142505240840272	-3.68904918569547
ENSMUSG00000005873	Reep5	10458090	0.1	0.565087231438831	0.783931654879844	0.2	0.109954130242224	2.34475895046261	0.2	0.106633408139871	2.25072393206557	0.1	0.533391756780557	0.939953624158848	0.3	0.0659879281703688	2.53653998247827
ENSMUSG00000005882	Uqcc1	10488944							-0.2	0.0670816908659385	-2.59758442404397						
ENSMUSG00000005883	Spo11	10479010				0.2	0.143529836413763	2.15088175415637	0.1	0.412304509971352	1.13410981448943						
ENSMUSG00000005891	Prl4a1	10404341				0.3	0.00870468830079789	4.20930847856036							0.3	0.00297478930371038	5.03258327409454
ENSMUSG00000005892	Trh	10546417													-0.1	0.622961721420171	-0.668439483278847
ENSMUSG00000005893	Nr2c2	10540191	-0.3	0.00974113665846091	-4.01406935461942	-0.2	0.0753208868852096	-2.62334337172236									
ENSMUSG00000005917	Otx1	10384615				0.1	0.671834853302542	0.718797738251583	-0.1	0.319339820883031	-1.36966722798761				-0.2	0.238675999951777	-1.55873776939454
ENSMUSG00000005947	Itgae	10378286				0.5	0.00346440006883381	4.92126886831138	0.4	0.0277115110507173	3.27431681919627	0.5	0.00180003001481359	5.29900843777658	0.4	0.00216951090062266	5.32385125935991
ENSMUSG00000005949	Ctns	10388241	-1.0	5.236563281742E-4	-7.17685966650616	-0.6	0.0189687374804792	-3.6213863198852	-0.7	0.00324615666525483	-5.12120667193936	-0.4	0.0991533669505319	-2.35745369624369	-0.6	0.00826318952089202	-4.1274191575958
ENSMUSG00000005950	P2rx5	10378319				0.1	0.325334550775522	1.48988828423052							0.1	0.684682568889406	0.557761335049191
ENSMUSG00000005951	Shpk	10378341	-0.6	0.00261417833753519	-5.2429220634242	-0.3	0.00929733746446403	-4.15884070552915	-0.2	0.0489541676618214	-2.83782697720802	-0.2	0.183540027112248	-1.89589297865139	-0.3	0.00978362390942598	-3.99078322679115
ENSMUSG00000005958	Ephb3	10434559	-0.6	0.0126345808469525	-3.79616519213185	-0.1	0.515141292375941	-1.04295618806163				-0.1	0.661256842595063	-0.689608906752274	-0.1	0.474864825146288	-0.952629915786546
ENSMUSG00000005968	Tuft1	10500011	-0.4	0.0246775256436368	-3.26680100284113	-0.4	0.00632264778533526	-4.45391792951788	-0.2	0.0434795150099869	-2.92754141675579	-0.3	0.0180377965318834	-3.57427339408069	-0.3	0.0426570226924636	-2.85943763189744
ENSMUSG00000005973	Rcn1	10485645	0.4	0.133601381153358	2.00963735635396	0.3	0.0177479659362005	3.66956141934935	0.2	0.112865104556733	2.20574491280831	0.2	0.202988610256225	1.81356486165881	0.2	0.140362878037295	1.97528113906846
ENSMUSG00000005980	Dnase1	10433241				-0.1	0.640432050477623	-0.785351919487781									
ENSMUSG00000005982	Naa60	10344495				0.1	0.370665204828037	1.36937205969341	0.1	0.318125017083634	1.37325408292479				0.3	0.00798520286865655	4.15306540111039
ENSMUSG00000005983	1700037C18Rik	10340510	-0.2	0.466286606645816	-0.982698188087115				-0.9	0.00434536338625577	-4.84246577289931	-0.5	0.0371111196698436	-3.07006372278089	-0.9	0.00234192502544409	-5.24488830990555
ENSMUSG00000005986	Ankrd13d	10464688				0.1	0.573596576994655	0.920572979938569	0.2	0.15984454428538	1.93958008937219	0.1	0.411008686271541	1.20490906687837			
ENSMUSG00000005994	Tyrp1	10505614							-0.1	0.70882777960798	-0.552702203291337						
ENSMUSG00000006007	Pdc	10350530				-0.1	0.357566566513564	-1.40234290401458	-0.1	0.488468111365917	-0.972022851468291						
ENSMUSG00000006010	Odr4	10358459				-0.2	0.0426913339927429	-3.02318856842557	-0.4	0.016290852858984	-3.7028239943861	-0.2	0.049089892531996	-2.86944628388461	-0.3	0.0071588477558222	-4.23876534622307
ENSMUSG00000006014	Prg4	10358476	0.3	0.121148909620995	2.08111057360846				0.1	0.451638105803045	1.04715917361694				0.2	0.0354119753345156	2.99889819621346
ENSMUSG00000006021	Kptn	10550250	-0.3	0.0437482323733353	-2.83451766406878				-0.3	0.0218003793623321	-3.4600083803895						
ENSMUSG00000006056	Calcoco2	10390246										-0.1	0.445716749738998	-1.12596650624547			
ENSMUSG00000006058	Snf8	10380591	0.3	0.138915286105349	1.98168828928587	0.2	0.0948591266555168	2.4540832003959	0.2	0.216254316919369	1.7027926851357	0.1	0.295532667882424	1.50359835671123	0.3	0.0244537245301314	3.27328223900277
ENSMUSG00000006095	Tbcb	10561854	0.5	0.0013936294723766	5.93433543213078												
ENSMUSG00000006127	Inpp5k	10378681	-0.5	0.00514994180982436	-4.58728018021892	-0.3	0.0779442665380694	-2.59881724634501				-0.2	0.161272976466293	-1.99377236691085			
ENSMUSG00000006143	Upk3bl	10526452	0.2	0.286591518590092	1.41911085483354	0.2	0.350725400434163	1.41955521677927	0.3	0.0887492319649276	2.38584397357948	0.1	0.562951604690326	0.882592430023862	0.2	0.141584367484763	1.96877435586224
ENSMUSG00000006154	Eps8l1	10549655				-0.1	0.348312409903287	-1.42612528493173	0.1	0.228643370021594	1.65635183212552						
ENSMUSG00000006169	Clint1	10375382	-0.2	0.105957515014149	-2.17970944228165												
ENSMUSG00000006179	Prss16	10408097	0.5	0.00572882342107351	4.47061337693233	0.5	9.94589420767299E-4	5.96663491369786	0.5	0.00103692335164221	6.25817549951137	0.5	0.00156589652680819	5.41898684607414	0.5	8.81465373163635E-4	6.27506540886019
ENSMUSG00000006191	Cdkal1	10408455	-0.4	0.00670497832526664	-4.32731883520822												
ENSMUSG00000006200	Rhox6	10599296				0.1	0.563241831151121	0.941864033476259	0.1	0.625720870705902	0.703115278513082						
ENSMUSG00000006205	Htra1	10558150	-0.1	0.566876043221373	-0.780828315647672	0.1	0.576178992193592	0.914824354734717	0.3	0.0134621087298575	3.8593053237046	0.3	0.0101003239763678	4.00040380088144			
ENSMUSG00000006216	Clcnkb	10517924	0.1	0.539086008217775	0.835053815821219				0.1	0.380620777770601	1.20978818381749						
ENSMUSG00000006221	Hspb7	10509992	-0.5	0.278888965191547	-1.44238260580205	-0.7	8.42365829947016E-5	-8.43061065448955	-0.2	0.0998320269769253	-2.29886477704197	-0.5	0.0133695795702794	-3.79407490913392	-0.3	0.166352383746297	-1.84200247820786
ENSMUSG00000006235	Epor	10591660				0.1	0.671455132400741	0.719878949303584									
ENSMUSG00000006241	Ccdc159	10583759	-0.4	0.010909282602793	-3.91926185145623	-0.3	0.0193640618431212	-3.60524385675894	-0.2	0.0846427437218855	-2.42124226726557						
ENSMUSG00000006262	Mob1b	10523001	-0.3	0.0359410010942215	-2.98396876371469	-0.2	0.086964622547544	-2.51763030853722	-0.3	0.00525910089936546	-4.66340329295225				-0.3	0.00340019171029025	-4.90939841665216
ENSMUSG00000006269	Atp6v1b1	10539449													0.1	0.485174092151604	0.931660679609649
ENSMUSG00000006270	Vax1	10468783							-0.1	0.509392051971269	-0.928095148463687						
ENSMUSG00000006273	Atp6v1b2	10572146	0.4	0.00477374394883584	4.65641261982336												
ENSMUSG00000006281	Tep1	10419471	-0.2	0.211581469241859	-1.6645272589918												
ENSMUSG00000006289	Osgep	10419532	-0.3	0.0261803516457885	-3.22089294894648												
ENSMUSG00000006301	Tmbim1	10355567	-0.3	0.0358702990102115	-2.98521888128949	-0.2	0.0876706719549006	-2.51152341189263									
ENSMUSG00000006310	Zbtb32	10562044				0.1	0.314446604135504	1.51935146644773	-0.1	0.681566600915541	-0.602222144339089	0.1	0.689048819780315	0.635802334397055			
ENSMUSG00000006311	Etv2	10562064				0.2	0.2162991509136	1.83294406665928	0.1	0.692554149613058	0.581048565787802	0.1	0.277649560552651	1.55963970765144	0.1	0.579860308321692	0.748188294780343
ENSMUSG00000006313	Upk1a	10562050	-0.5	0.0101026803919362	-3.98162235029276	-0.3	0.0284884625080851	-3.31056293466551	-0.1	0.339345127482264	-1.31772847844515	-0.2	0.287865153141033	-1.52781214780033	-0.2	0.241024207799264	-1.55136861125326
ENSMUSG00000006315	Tmem147	10562096	0.4	0.00551740274016782	4.51238491716253	0.3	0.00421710659162865	4.77271938796601				0.2	0.103078707465927	2.32898045030029			
ENSMUSG00000006333	Rps9	10549588	0.3	0.0817209229576296	2.37168911825143	0.2	0.0710950404489253	2.66391069452401	0.2	0.0461604349980503	2.88194488797418	0.3	0.018687621503582	3.55106197070528			
ENSMUSG00000006342	Susd2	10369932	0.2	0.675745790688247	0.578498813771549	0.2	0.358790460740525	1.39943392092615	0.4	0.00835468460911313	4.25386141294412	0.2	0.0930219488555119	2.40445481969809	0.4	0.001989325711975	5.41034020783227
ENSMUSG00000006344	Ggt5	10364072	1.1	6.90602689431914E-4	6.77057070533089	0.5	0.00323228695721543	4.97666999015282	0.4	0.00820771305160829	4.26798134366648	0.4	0.0114737083354255	3.90402194831246	0.6	0.00101548862987729	6.11523376670423
ENSMUSG00000006345	Ggt1	10364056	0.7	0.00564664475530627	4.48676090780718	0.6	0.0398920410566096	3.07281429678634	0.2	0.250688673665916	1.58007060825861	0.4	0.0028288370344149	4.95432773219289	0.5	0.00764974592739099	4.18706188778771
ENSMUSG00000006356	Crip2	10398996	-0.2	0.266866774188724	-1.47916071057284	-0.2	0.168862355517956	-2.02819309526562	0.3	0.00524758227407204	4.66552145162423						
ENSMUSG00000006360	Crip1	10399005	-1.3	3.26554742838902E-5	-13.2577350373051	-0.6	4.66632040871938E-4	-6.66101438140819	-0.4	0.00418311951822711	-4.88297419244484	-0.6	7.66002470058041E-5	-7.9807090130082	-0.8	3.62883030921313E-4	-7.40002675288398
ENSMUSG00000006362	Cbfa2t3	10582427	-0.4	0.192608434596058	-1.73793478647124	0.3	0.164705567087982	2.04603249655173	0.2	0.396870357551624	1.16989720362435	0.1	0.631404619466792	0.748441738615693	0.4	0.0552714082272042	2.67150445220634
ENSMUSG00000006369	Fbln1	10425945	-0.3	0.180106787453564	-1.78945079465991	-0.3	0.037327003987288	-3.12299834272544	0.1	0.631158056126955	0.692181668694468	-0.3	0.0138114323846719	-3.77213628627604	0.1	0.548910581393925	0.807416786196772
ENSMUSG00000006373	Pgrmc1	10599200	-0.3	0.198955329762633	-1.71263143312062				-0.2	0.170718279254448	-1.88738949716093	-0.2	0.0352110805518068	-3.10416343346787	-0.3	0.0388116302035373	-2.93182949926711
ENSMUSG00000006386	Tek	10505954	-0.3	0.108018355950585	-2.16522379518901	-0.2	0.167367918188681	-2.0345369391111									
ENSMUSG00000006389	Mpl	10515755				-0.1	0.62553191660895	-0.814339224693792									
ENSMUSG00000006390	Elovl1	10507539	0.3	0.0142341331708376	3.69719237648335				0.2	0.0199564581017594	3.52862769174714				0.3	0.00508543208827622	4.54332167457071
ENSMUSG00000006395	Hyi	10507520				-0.1	0.569747722520755	-0.927582540372198	-0.1	0.361462763985245	-1.25884932362157				-0.1	0.261481203194151	-1.48318913019353
ENSMUSG00000006398	Cdc20	10515744	0.6	0.0287360030239086	3.1510263580163	0.2	0.245475236902478	1.73202939831085	0.1	0.495866796375015	0.955798390101736				0.1	0.63546683850071	0.644598604585637
ENSMUSG00000006403	Adamts4	10351551	1.9	0.00374340517973415	4.88370456337456	0.6	0.0296273374514563	3.28315258249087	0.5	0.0199868683886118	3.52761896966688	0.5	0.0423773348856779	2.97144554947405	0.3	0.252141462398261	1.51514347067753
ENSMUSG00000006411	Nectin4	10351588	-0.1	0.395674118649294	-1.13875493718919				0.6	0.0372571072877001	3.05068411451426	0.3	0.0126680551393768	3.83456308255563	0.2	0.41675786776894	1.07650996360559
ENSMUSG00000006418	Rnf114	10478875	0.4	0.00514994180982436	4.58697124729303	0.2	0.0460511429064689	2.96961360543453				0.3	0.0114919067437182	3.90290621869364	0.3	0.00715519282824233	4.23966652885208
ENSMUSG00000006423	C330007P06Rik	10604046							-0.1	0.25148678390119	-1.57710083634196	0.1	0.589658119615557	0.828299024405049	0.2	0.237965201528371	1.56150668242687
ENSMUSG00000006435	Neurl1a	10463789				-0.1	0.331780779867894	-1.47175631539091				-0.2	0.233413212042146	-1.70411226019984	-0.2	0.0933983977688501	-2.27999902381721
ENSMUSG00000006442	Srm	10510391	0.7	0.00172249114996012	5.69232758180798	0.4	0.00517495326061323	4.60587602193749	0.4	0.00375656410444783	4.98255166523926	0.4	0.0235385686854443	3.39296536765674	0.4	0.021678773788098	3.357794637358
ENSMUSG00000006445	Epha2	10509965	0.7	0.00453234905391688	4.70046657299394	0.1	0.506154243446047	1.06319425519265	0.6	0.0139078428511215	3.83256421968472				0.2	0.375413549749524	1.17171749118849
ENSMUSG00000006456	Rbm14	10464819	0.2	0.252494685526673	1.52519140595964				0.1	0.235355238986805	1.63171312194032	0.1	0.253913040334222	1.63390881619979	0.3	0.00615187254996368	4.37954056890552
ENSMUSG00000006464	Bbs1	10464858	-0.2	0.101704836259714	-2.21082777936195	-0.2	0.131114436608624	-2.21927138329519	-0.1	0.189167686460278	-1.80949572671647						
ENSMUSG00000006469	Slc34a3	10480633				0.2	0.250415226972554	1.71542996877531									
ENSMUSG00000006476	Nsmf	10469906	-0.5	0.00111159292835387	-6.21638443656409	-0.2	0.0107008544620973	-4.05173635804622	-0.2	0.0429563643627058	-2.93974026690157	-0.3	0.00576156424768771	-4.41425668250144	-0.3	0.0452650137011841	-2.81599856516179
ENSMUSG00000006494	Pdk1	10472846				-0.2	0.214927719158192	-1.83840201726775	-0.3	0.0427284436491449	-2.94511581299238	-0.2	0.205565616508317	-1.80339057126464	-0.1	0.427711495950337	-1.05179686887352
ENSMUSG00000006498	Ptbp1	10364518													0.1	0.306935017573388	1.34719456992701
ENSMUSG00000006517	Mvd	10582310	0.2	0.408216189325564	1.10841529760117	0.3	0.0996712033496589	2.42021550896258	0.4	0.017759728177219	3.62965782923131	0.5	0.00344028986892504	4.80477696223191	0.5	0.00442663852141489	4.66853414215997
ENSMUSG00000006519	Cyba	10582303	1.1	4.21759154365217E-4	7.56848288039676	0.7	3.09298223598564E-4	7.05152990335102	0.7	1.49498966136206E-4	8.85489180224898	0.9	9.9022388697293E-6	10.7806882875231	0.9	1.11406598448966E-4	9.34894775689513
ENSMUSG00000006522	Itih3	10418434				0.1	0.424753188314111	1.23706439335366	0.1	0.517827260392099	0.911146896097418	0.2	0.165244499342104	1.97592426971608	0.2	0.158160684316376	1.88307113293106
ENSMUSG00000006527	Sfmbt1	10413574				-0.2	0.260129023851105	-1.68202714983974	-0.1	0.473438099643399	-1.00186535105132	-0.1	0.57819926472063	-0.851659800443374	-0.2	0.167232275698024	-1.8372082467877
ENSMUSG00000006538	Ihh	10355706	-0.7	0.0120477705687478	-3.83168346978491	-0.2	0.166718366600769	-2.0374528153481	-0.2	0.105094759362483	-2.26205262834981						
ENSMUSG00000006542	Prkag3	10355639	-0.2	0.210853181052262	-1.66722668321635	-0.1	0.543433689625689	-0.985779305780494	-0.1	0.284992109045188	-1.47106124121069	-0.2	0.079386365377838	-2.51813704382708			
ENSMUSG00000006567	Atp7b	10577449	-0.3	0.0840695037705684	-2.35088697063009	-0.4	0.00767467752107352	-4.30557098322121	-0.4	0.0171991864218347	-3.65666654948128	-0.4	0.00637535879868543	-4.34153033309274	-0.2	0.165301440870142	-1.84757711214743
ENSMUSG00000006570	Defb2	10570749													0.2	0.0878687392687488	2.32367900602453
ENSMUSG00000006574	Slc4a1	10391649				0.1	0.594568523167661	0.875501005157715	0.1	0.73771898662657	0.500894282048323						
ENSMUSG00000006575	Rundc3a	10381574				-0.2	0.0204680412928362	-3.55872199223667				-0.2	0.18526543874201	-1.88801098588731			
ENSMUSG00000006585	Cdt1	10576140	0.1	0.771580716026136	0.403755509867561				0.2	0.167839471020068	1.90019639658285	-0.1	0.711685523618466	-0.58799435085925	-0.1	0.52994205555078	-0.842021522182123
ENSMUSG00000006586	Runx1t1	10503382	-0.5	0.0103001565273924	-3.96549841005519	-0.4	0.0136110470820879	-3.86504264205068	-0.3	0.0980649095778906	-2.31291011770226	-0.4	0.00218711703904938	-5.14743431718737	-0.3	0.00710567461511195	-4.24679033274829
ENSMUSG00000006587	Snai3	10582322	0.1	0.704220317104946	0.528456919375111				0.2	0.301319480143232	1.42143347644868	0.1	0.44613869373635	1.1251990448975			
ENSMUSG00000006589	Aprt	10582390	0.4	0.00595374794076006	4.43866723144875				0.2	0.053197730656165	2.77744227824514				0.3	0.00372439152242052	4.81649623510267
ENSMUSG00000006599	Gtf2h1	10553280													-0.2	0.0203476208350216	-3.40494051182857
ENSMUSG00000006638	Abhd1	10520622	-0.4	0.0354052661324368	-2.99583231192173	-0.3	0.0530066387390034	-2.87460491617993	-0.2	0.296751923739486	-1.43560839048133	-0.2	0.186804853419526	-1.8808496139849			
ENSMUSG00000006641	Slc5a6	10529052	-0.8	5.0441480211277E-4	-7.23916594340711	-0.5	0.0100763484827566	-4.09902980495264	-0.5	0.0155975655471244	-3.74142780252427	-0.2	0.113172501147026	-2.26082497105214	-0.4	0.0107186388318594	-3.91354717728583
ENSMUSG00000006642	Tcf23	10520633							-0.2	0.217868650853184	-1.69737107043899	0.1	0.631404619466792	0.748532480295503	0.2	0.232493356701948	1.58081505216066
