Gene ID	Gene Name	Design Element	condition1.foldChange	condition1.pValue	'2 week' vs '0 week'.tStat	condition2.foldChange	condition2.pValue	'4 week' vs '0 week'.tStat	condition3.foldChange	condition3.pValue	'6 week' vs '0 week'.tStat
ENSMUSG00000020905	Usp43	1424866_at				0.2	0.0170180515944482	3.5024348168033	0.1	0.349767897438471	1.18030581886409
ENSMUSG00000020910	Adprm	1450987_a_at	-0.2	0.156063656067954	-2.43569297234552	-0.6	0.00394887639542139	-4.76464457341443	-0.3	0.0415258846624079	-2.78123632653776
ENSMUSG00000020912	Krt12	1419230_at	0.4	0.0944673459034822	2.92966896483969	-0.2	0.0205289202064027	-3.36154219180023			
ENSMUSG00000020913	Krt24	1453327_at	-0.1	0.645364878504284	-0.857919261953867	-0.1	0.17689003964871	-1.73964914912485			
ENSMUSG00000020914	Top2a	1454694_a_at	0.3	0.0511625791487648	3.5834845491273	0.9	6.77512510358117E-5	10.6094510556548	0.7	3.91571155398875E-4	7.04112833659527
ENSMUSG00000020916	Krt36	1427751_a_at				0.2	0.0976874602654224	2.1818369774963	0.3	0.0573146931974956	2.54830634833889
ENSMUSG00000020917	Acly	1451666_at				-0.1	0.0932352301409867	-2.21534420426891			
ENSMUSG00000020918	Kat2a	1426783_at				0.3	0.00331242755947385	4.92744759132378	0.2	0.0753427409218728	2.35131195015258
ENSMUSG00000020919	Stat5b	1422103_a_at				0.2	0.0568168231184428	2.57944193664001			
ENSMUSG00000020921	Tmem101	1451315_at				0.2	0.0335627592954903	2.97589277100087	0.1	0.641186445610045	0.597475150870468
ENSMUSG00000020922	Lsm12	1427998_at				0.3	0.00211959455400033	5.35960441749997	0.3	0.0155172124531942	3.51432584275046
ENSMUSG00000020925	Ccdc43	1418543_s_at				0.5	3.9711848682266E-4	7.34035230334042	0.3	0.00575903966578902	4.32479714674748
ENSMUSG00000020926	Adam11	1455270_at				-0.5	1.44833025294667E-4	-9.05675415701892	-0.3	0.0195302291881909	-3.3358341002572
ENSMUSG00000020928	Higd1b	1449860_at							-0.1	0.587258933450977	-0.69483522649613
ENSMUSG00000020929	Eftud2	1438835_a_at				0.3	0.00893789755659557	4.02501968431779	0.3	0.0171275895292895	3.43622895955744
ENSMUSG00000020930	Ccdc103	1453274_at				-0.2	0.0753820179257957	-2.37236267044583	-0.1	0.386349571859729	-1.09378705011499
ENSMUSG00000020932	Gfap	1426508_at				-0.1	0.269429920045413	-1.41061469711922	0.1	0.586803189637628	0.695562817344636
ENSMUSG00000020935	Dcakd	1460205_at							0.1	0.720670289962816	0.463319595593705
ENSMUSG00000020936	Nmt1	1415683_at							0.3	0.018043473377524	3.39463485270914
ENSMUSG00000020937	Plcd3	1431892_a_at				-0.2	0.0596667508153012	-2.54283258165443	-0.4	0.00555511155345045	-4.35729916339968
ENSMUSG00000020941	Map3k14	1422999_at				-0.2	0.03847874270694	-2.87255642067463			
ENSMUSG00000020946	Gosr2	1419371_s_at				0.2	0.015617343306581	3.57250186234657			
ENSMUSG00000020948	Klhl28	1434861_at	0.2	0.298948729053596	1.80608523846976	0.3	0.019393353186068	3.40418825141478	-0.1	0.485737081128153	-0.886990553196097
ENSMUSG00000020949	Fkbp3	1416858_a_at				0.4	0.00861727440038284	4.05738539132467	0.4	0.0266409286799929	3.10339515418097
ENSMUSG00000020952	Scfd1	1428335_a_at							0.4	0.00273950517968453	4.9854614475218
ENSMUSG00000020953	Coch	1423285_at	-0.1	0.678529398782878	-0.783458781008981	-0.3	0.0287338812476868	-3.0989218200552			
ENSMUSG00000020956	Dtd2	1453522_at							0.4	0.00351475225009158	4.76459856309133
ENSMUSG00000020961	Ston2	1435657_at				-0.1	0.592410871978549	-0.69417088722191	-0.5	0.0169528738039949	-3.44508528028176
ENSMUSG00000020962	Gtf2a1	1454631_at	-0.1	0.729119621799005	-0.679020867157881	0.1	0.337706112030389	1.22153920072285	0.2	0.28953694479312	1.33750102617862
ENSMUSG00000020964	Sel1l	1436774_at				0.6	1.170044755305E-4	9.48102690728128			
ENSMUSG00000020978	Klhdc2	1435086_s_at							-0.2	0.28137638192337	-1.36135543778553
ENSMUSG00000020982	Nemf	1429446_at				0.5	3.10142632127821E-4	7.69513031914823			
ENSMUSG00000020986	Sec23a	1423347_at				0.1	0.105684653730466	2.12432546123405			
ENSMUSG00000020988	L2hgdh	1424858_at				0.2	0.0952182229835277	2.19951228064463			
ENSMUSG00000020990	Cdkl1	1429664_at	-0.1	0.506610927897607	-1.21091913633195	-0.4	0.0105144753898321	-3.89184720338958	-0.3	0.0678774483040019	-2.42469937422506
ENSMUSG00000020992	4930512B01Rik	1431370_at	-0.1	0.679218219920439	-0.781468236685603	-0.1	0.441223020225006	-0.984835659629613			
ENSMUSG00000020994	Pnn	1423324_at				0.3	0.00392213127094025	4.77109632940038			
ENSMUSG00000021007	Spata7	1437464_at				-0.2	0.0498986739136613	-2.67396097016192			
ENSMUSG00000021009	Ptpn21	1419054_a_at				0.1	0.572690765476064	0.728540754858408			
ENSMUSG00000021010	Npas3	1438060_at	0.2	0.111228756629928	2.75273300780902						
ENSMUSG00000021012	Zc3h14	1426999_at				-0.1	0.233932007187456	-1.52335680359474	0.3	0.0183004157816352	3.38350843887944
ENSMUSG00000021013	Ttc8	1424410_at	0.1	0.682625600655037	0.774236049521504	-0.4	0.00179857723372583	-5.52763594920511	-0.3	0.0389201312636295	-2.82805312705699
ENSMUSG00000021023	Prorp	1428775_at				0.2	0.0714529891757119	2.41170392416092	0.4	0.00381663206629453	4.68458440953559
ENSMUSG00000021024	Psma6	1437144_x_at				0.4	9.7610899344349E-4	6.20275250294453	0.5	7.30727808780959E-4	6.33355508340276
ENSMUSG00000021025	Nfkbia	1420088_at	0.3	0.0239391062961996	4.48483539319663	0.6	2.11975172976973E-4	8.33905211220221	0.6	0.00162376767527361	5.49344581563318
ENSMUSG00000021027	Ralgapa1	1421448_at				-0.2	0.0125647328245481	-3.74467939488304	-0.2	0.11394585391268	-2.05329279341978
ENSMUSG00000021032	Ngb	1417996_at				-0.2	0.137732013582815	-1.92861401495859	-0.2	0.108336301666644	-2.09013184629787
ENSMUSG00000021033	Gstz1	1427552_a_at	0.2	0.15111564149673	2.46120980199986	-0.4	0.00238237061232032	-5.24123679755804	-0.1	0.385262456660036	-1.09601725969759
ENSMUSG00000021036	Sptlc2	1460243_at							0.1	0.18320207235996	1.69972876252043
ENSMUSG00000021037	Ahsa1	1424147_at	0.3	0.0891720410915941	2.98097702145012	0.7	3.78819238044365E-5	12.329881395063	0.2	0.0450151464685731	2.72166404342828
ENSMUSG00000021040	Slirp	1428554_a_at				0.4	0.00153534867135446	5.69938217344799	0.4	0.00211794330848003	5.23699741653939
ENSMUSG00000021047	Nova1	1426938_at	0.2	0.199598698135309	2.19905924925844	-0.4	0.00651105342266669	-4.30632934731081	-0.1	0.484037785265598	-0.890159231784011
ENSMUSG00000021048	Mthfd1	1415916_a_at				0.1	0.500190423282379	0.865610174748991			
ENSMUSG00000021051	Ppp2r5e	1428463_a_at	-0.1	0.719891567747821	-0.696387709832689	-0.1	0.414705232370866	-1.04124350737066	-0.3	0.0700204367342422	-2.40242465011031
ENSMUSG00000021054	Sgpp1	1420822_s_at	0.2	0.320575489927011	1.72819143057873	0.4	0.0144504145017968	3.63070251745338	0.1	0.213135811672653	1.58350201623925
ENSMUSG00000021055	Esr2	1426103_a_at				-0.3	0.00164231542970885	-5.62775364028054	-0.2	0.0948306930755184	-2.18817739507305
ENSMUSG00000021056	Tex21	1453249_a_at							0.1	0.196291177748086	1.64683671962193
ENSMUSG00000021057	Akap5	1436142_at				-0.1	0.359307914411167	-1.16765372644375	-0.1	0.281356002907445	-1.36155486198232
ENSMUSG00000021061	Sptb	1450556_at				-0.1	0.113142257004848	-2.07362223387694			
ENSMUSG00000021066	Atl1	1428260_at	0.2	0.613079093254272	0.932813493264607	-0.3	0.0737417166699772	-2.38811524480623	-0.4	0.0363893445409131	-2.87687532074856
ENSMUSG00000021068	Nin	1428600_at				0.3	0.013242592467206	3.70295861105004	0.6	1.67516349578249E-4	8.07647381326227
ENSMUSG00000021069	Pygl	1417741_at	0.3	0.300600032617037	1.79568917361598	-0.1	0.353177693672343	-1.18303032502331	0.4	0.0138439167728776	3.60184258593735
ENSMUSG00000021070	Bdkrb2	1442187_at	-0.2	0.209936292999412	-2.15208280457675	-0.1	0.387243327987815	-1.10230837636661			
ENSMUSG00000021071	Trim9	1434595_at				-0.1	0.327713576428722	-1.24760302597611			
ENSMUSG00000021072	Tmx1	1437143_a_at				0.2	0.058970590006058	2.55192043725366			
ENSMUSG00000021076	Actr10	1417157_at							0.2	0.151788607542123	1.84266425047551
ENSMUSG00000021078	Tomm20l	1431466_at							0.1	0.3359787173101	1.21417377430747
ENSMUSG00000021079	Timm9	1449886_a_at				0.6	5.00064459390978E-4	7.05002114381498	0.5	0.0218818036084084	3.25258785569807
ENSMUSG00000021081	Serpina1f	1453085_at				-0.1	0.262638720381297	-1.43263521979573			
ENSMUSG00000021087	Rtn1	1429761_at				-0.6	0.00238035438670049	-5.24334905121733	-0.5	1.79902785886323E-4	-7.99562684477668
ENSMUSG00000021090	Lrrc9	1430376_at				-0.1	0.264759620610787	-1.42582478435244	-0.2	0.0394862028837598	-2.81665608418464
ENSMUSG00000021091	Serpina3n	1419100_at	0.3	0.296149241390905	1.81451663066398	-0.1	0.607195874216129	-0.668245879034084	1.7	6.4776705543583E-5	9.38020045653671
ENSMUSG00000021094	Dhrs7	1426440_at							0.1	0.513172318414674	0.832445079888421
ENSMUSG00000021095	Gsc	1421412_at				0.1	0.546985696045026	0.776602314036797	0.1	0.303281342208765	1.29976276746663
ENSMUSG00000021096	Ppm1a	1415678_at				-0.2	0.00769500342106419	-4.15795969425129			
ENSMUSG00000021097	Clmn	1429166_s_at	-0.2	0.296008244010706	-1.81518221718607	-0.3	0.0162006631751857	-3.54125164648684	-0.5	9.35765541335131E-4	-6.0574834764151
ENSMUSG00000021098	4930447C04Rik	1446260_at	0.1	0.619611584582991	0.916510071129812	0.2	0.118399632458588	2.04010878615928	0.1	0.531112126701121	0.797755548010604
ENSMUSG00000021101	4930408O17Rik	1432541_at				-0.2	0.0409790781061196	-2.82395940365323			
ENSMUSG00000021103	Mnat1	1432177_a_at				-0.2	0.0497664556642032	-2.67603088200128	0.2	0.179704795148383	1.7153032296538
ENSMUSG00000021108	Prkch	1434248_at							0.4	0.00392826259741304	4.65745279357322
ENSMUSG00000021109	Hif1a	1427418_a_at				0.4	0.00816769192222629	4.10499045359045	0.6	0.00269209758376007	4.99985224524809
ENSMUSG00000021112	Mpp5	1450113_at	-0.2	0.287166284649006	-1.85474287688756	0.1	0.623102091627207	0.639188542265432	0.1	0.468458974413679	0.91970821071907
ENSMUSG00000021113	Snapc1	1429335_at				0.4	0.00228514681078292	5.28770994639914			
ENSMUSG00000021114	Atp6v1d	1416951_a_at				0.3	0.0101433347340846	3.92314805178202	0.3	0.019596344597552	3.33282906593564
ENSMUSG00000021115	Vrk1	1425006_a_at				0.3	0.0021893511283422	5.32830675379686	0.6	4.77434830968135E-4	6.8259139067322
ENSMUSG00000021116	Eif2s1	1420491_at				-0.3	0.0445056934074436	-2.76072393924127	0.4	0.0588601596773728	2.52903057207513
ENSMUSG00000021118	Plek2	1449424_at				0.7	3.09239034944337E-4	7.70695358463626	0.5	6.37750437864286E-4	6.48422057901659
ENSMUSG00000021120	Pigh	1455860_at				0.2	0.0986805311435329	2.17360207961453			
ENSMUSG00000021123	Rdh12	1431010_a_at							0.3	0.00324768449099874	4.83370392317162
ENSMUSG00000021125	Arg2	1418847_at	0.5	0.24047398225176	2.02127683691921	0.1	0.819916015846544	0.303779175381281	0.4	0.114722740111225	2.04845370691602
ENSMUSG00000021127	Zfp36l1	1450644_at				-0.2	0.19226291085356	-1.67605177454896	-0.5	5.87023670623198E-4	-6.58337369556668
ENSMUSG00000021130	Galnt16	1416760_at				-0.3	0.00522243962348722	-4.50288255631373	-0.2	0.112341377689782	-2.06369241637635
ENSMUSG00000021131	Erh	1443325_at				0.5	0.0139945571684762	3.65698330675583	-0.1	0.288351149443395	-1.34126798594759
ENSMUSG00000021135	Slc10a1	1450261_a_at	0.5	0.513072380394053	1.19740680330495				0.1	0.327551613517746	1.23597560917638
ENSMUSG00000021136	Smoc1	1448321_at				-0.1	0.41995114246798	-1.02987165922557			
ENSMUSG00000021143	Pacs2	1426963_at							-0.1	0.675770751673623	-0.538545062789335
ENSMUSG00000021144	Mta1	1417295_at							0.1	0.659851770459375	0.566391377075116
ENSMUSG00000021147	Wdr37	1434076_at				-0.2	0.0471022357865582	-2.71660113276176	-0.2	0.131574947550257	-1.95018478829251
ENSMUSG00000021149	Gtpbp4	1450873_at				0.6	9.97049065549442E-4	6.16989043810186	0.4	0.00300219449169445	4.90574550446923
ENSMUSG00000021156	Zmynd11	1426531_at							-0.2	0.0273630734773033	-3.08424769825197
ENSMUSG00000021175	Cdca7l	1451306_at				0.3	0.0535228802782231	2.62321768946277	0.6	7.5441676117594E-4	6.29759610979469
ENSMUSG00000021176	Efcab11	1431667_s_at				0.3	0.0207399511355687	3.35316393156691	0.4	0.00279775076831106	4.96986310837411
ENSMUSG00000021177	Tdp1	1426492_at							0.3	0.0164297762822441	3.46851737961781
ENSMUSG00000021179	Nrde2	1451303_at				-0.3	0.0884956418109711	-2.25358601915546	0.1	0.307278673496379	1.28850083638082
ENSMUSG00000021180	Rps6ka5	1440343_at				-0.1	0.368968667923384	-1.14571939386896			
ENSMUSG00000021182	Ccdc88c	1427138_at				0.1	0.267476549021916	1.41661240232991			
ENSMUSG00000021185	Dglucy	1424226_at				-0.2	0.00721680702896215	-4.21641520130117	-0.3	0.0113324121529305	-3.75890140618982
ENSMUSG00000021186	Fbln5	1416164_at	0.1	0.610308510770846	0.940287163802015	-0.8	4.68435820912861E-5	-11.5654097795524	-0.2	0.171380750618845	-1.75140478809663
ENSMUSG00000021187	Tc2n	1443933_at				0.3	0.0504534506757677	2.66604362775155	0.2	0.163759357323854	1.78573783004785
ENSMUSG00000021188	Trip11	1427407_s_at				0.3	0.0141387713148775	3.64925500464786	-0.3	0.0284094938117311	-3.05842701917927
ENSMUSG00000021189	Atxn3	1440855_at				-0.3	0.00299031648190845	-5.02566480162967	-0.2	0.186486893554406	-1.68545251405635
ENSMUSG00000021190	Lgmn	1448883_at	-0.4	0.25260411006455	-1.98016037999779	-0.6	0.0101320446307069	-3.92398048126635			
ENSMUSG00000021192	Golga5	1418447_at				-0.2	0.0772569557075502	-2.35465409441768			
ENSMUSG00000021194	Chga	1418149_at				-1.0	1.50217361777126E-4	-9.00020112635849	-1.2	1.58745399743625E-5	-11.802342695881
ENSMUSG00000021196	Pfkp	1416069_at				0.5	6.26675571546796E-4	6.73800000217247	0.5	5.55703330446619E-4	6.64879004890301
ENSMUSG00000021200	Asb2	1428444_at				-0.2	0.060281995412105	-2.53558474236429	-0.2	0.0647161565199762	-2.4584188135134
ENSMUSG00000021207	Akr1c21	1451030_at				-0.2	0.0945934647704962	-2.20426132231722	-0.2	0.207123116468633	-1.60485961862908
ENSMUSG00000021208	Ifi27l2b	1425120_x_at	-0.2	0.277096787009778	-1.89059820067715	-0.5	3.20016584694634E-4	-7.64732573025014	-0.5	9.94379678759572E-4	-5.99462492698366
ENSMUSG00000021209	Ppp4r4	1443851_at				-0.1	0.303978076957958	-1.31133963485072			
ENSMUSG00000021210	Akr1c6	1417085_at	0.9	0.451097600301822	1.36143284050558						
ENSMUSG00000021213	Akr1c13	1418672_at							-0.1	0.513376261454512	-0.831989882172135
ENSMUSG00000021214	Akr1c18	1419136_at	-1.3	0.0050457886885048	-7.40931611151733	-0.9	0.00854581017729058	-4.06679327463337	-0.8	0.00717897043924289	-4.13296493968678
ENSMUSG00000021215	Net1	1421321_a_at				0.5	0.0056327860716564	4.43301157981038	0.3	0.29852351142393	1.3126588693312
ENSMUSG00000021217	Tshz3	1435337_at	0.1	0.584331019794375	1.00606356239283	-0.2	0.0371780031004485	-2.89791864306532			
ENSMUSG00000021219	Rgs6	1452399_at				-0.1	0.519124138464609	-0.828905423198297	-0.1	0.550477616876941	-0.760642321418515
ENSMUSG00000021221	Dpf3	1441659_at				-0.1	0.165333354215389	-1.78978060719073			
ENSMUSG00000021222	Dcaf4	1424777_at				-0.2	0.0299311510506066	-3.06669794687604			
ENSMUSG00000021223	Papln	1420521_at				0.1	0.329443194813959	1.24277989022672	0.2	0.035170196700081	2.90190770836026
ENSMUSG00000021226	Acot2	1439478_at				-0.4	0.00272853943746531	-5.11247076159055			
ENSMUSG00000021228	Acot3	1443147_at				0.1	0.17963068152397	1.7277572241818			
ENSMUSG00000021236	Entpd5	1417382_at				-0.6	2.86712045394109E-4	-7.84483852704543	-0.5	0.00242637540276359	-5.0979265977541
ENSMUSG00000021238	Aldh6a1	1448104_at	0.1	0.751286609406705	0.631486442443108	-0.4	0.00903695245667483	-4.01579414070017	-0.6	0.00975777594017489	-3.87916113783946
ENSMUSG00000021239	Vsx2	1419628_at	0.1	0.645822113806423	0.856647635020501	-0.2	0.293439204225164	-1.34140338084299			
ENSMUSG00000021240	Abcd4	1419572_a_at				-0.1	0.496030445862361	-0.873585350381681			
ENSMUSG00000021242	Npc2	1448513_a_at				-0.2	0.0369535581310257	-2.90217729923431	-0.2	0.105289318416057	-2.11281972188498
ENSMUSG00000021244	Ylpm1	1424532_at							-0.4	0.0108096350750499	-3.79691502976455
ENSMUSG00000021245	Mlh3	1426052_at							-0.1	0.676873401864483	-0.536236450369974
ENSMUSG00000021250	Fos	1423100_at	0.9	0.0218636357619752	4.58691692471607	1.0	9.7610899344349E-4	6.20295112502752	0.5	0.00453951908120347	4.53287777092005
ENSMUSG00000021253	Tgfb3	1417455_at				-0.5	0.0247955914570516	-3.21290551979392	-0.6	6.35591390434961E-4	-6.48905134611913
ENSMUSG00000021254	Gpatch2l	1436052_at				0.1	0.317241403770082	1.27556550279611	0.1	0.580553027402454	0.706473636988508
ENSMUSG00000021255	Esrrb	1422986_at				-0.1	0.348891183278443	-1.19400618776774			
ENSMUSG00000021257	Angel1	1424844_at				-0.3	0.00583424319929124	-4.40320321351386			
ENSMUSG00000021258	Ccnk	1424830_at				0.4	0.00201638882260952	5.41005804217115	0.6	0.104908197113039	2.11551482803109
ENSMUSG00000021259	Cyp46a1	1417709_at							0.1	0.259922639345649	1.42754744187177
ENSMUSG00000021260	Hhipl1	1430062_at				-0.3	0.143713120619115	-1.89532889045632	0.2	0.272513123279657	1.38630468532296
ENSMUSG00000021262	Evl	1450106_a_at				0.1	0.143087298267073	1.89878958026283	0.7	0.00103615441329953	5.95337225438888
ENSMUSG00000021263	Degs2	1424549_at				-0.2	0.104986136934576	-2.12900895286187			
ENSMUSG00000021264	Yy1	1422569_at				0.2	0.112558604999519	2.07783795916002			
ENSMUSG00000021265	Slc25a29	1423981_x_at				-0.2	0.139007427325294	-1.92161412345173	-0.2	0.0459736163897701	-2.70757456324121
ENSMUSG00000021266	Wars	1434813_x_at	0.4	0.0466956318049986	3.71535146159514	1.3	2.6850374923225E-5	16.1483988235499	1.4	2.73913967015553E-6	16.7640047581274
ENSMUSG00000021268	Meg3	1439380_x_at	-0.3	0.0416814902160558	-3.84144073371618	-0.6	6.89087078914363E-4	-6.61139891261903	-1.6	1.23121557242929E-5	-12.49393325194
ENSMUSG00000021271	Zfp839	1456886_at							-0.3	0.0755042775147231	-2.34943180015161
ENSMUSG00000021275	Tecpr2	1439502_at							-0.3	0.0093552277158646	-3.9130854781578
ENSMUSG00000021276	Cinp	1425830_a_at				0.3	0.00166013590258787	5.61685964153093	0.3	0.0358547926589732	2.8882274610944
ENSMUSG00000021277	Traf3	1418587_at				0.4	6.35889340103177E-4	6.72032331056114	0.3	0.0728158487875608	2.37445562627088
ENSMUSG00000021278	Amn	1417920_at	-0.4	0.0503516878429819	-3.6129770810454	-0.7	0.00306159480454834	-5.00338136551955	-0.7	0.00204555598107737	-5.27115176546291
ENSMUSG00000021279	Cdc42bpb	1434652_at							-0.1	0.284827867487676	-1.35090027272282
ENSMUSG00000021280	Exoc3l4	1428420_a_at				0.2	0.435624149013296	0.996968241392385	0.9	0.00272266156388933	4.99009608657518
ENSMUSG00000021281	Tnfaip2	1416273_at	0.5	0.00894190637406184	5.9508964443268	0.9	2.89584659035151E-4	7.82274853497518	1.8	2.76597344150651E-6	16.3070261834465
ENSMUSG00000021282	Eif5	1454664_a_at							-0.1	0.41087093571315	-1.03958456577223
ENSMUSG00000021285	Ppp1r13b	1434895_s_at				-0.3	0.030949016435448	-3.04218313986884	-0.4	0.0147326901117472	-3.55434575056995
ENSMUSG00000021286	Zfyve21	1424670_s_at	-0.3	0.0473711998116562	-3.687612701324	-0.7	1.78453685826791E-4	-8.66908897162561	-0.6	0.00931129373129968	-3.91748313781802
ENSMUSG00000021287	Xrcc3	1452748_at							0.2	0.0392698423670046	2.82087382097801
ENSMUSG00000021288	Klc1	1428881_at				-0.1	0.501966262340394	-0.861861629056126	-0.4	0.00229163418913811	-5.15366236090278
ENSMUSG00000021294	Kif26a	1447933_at				-0.4	0.00935572967942924	-3.98641035247846	-0.7	0.00142357842993068	-5.6311165041747
ENSMUSG00000021298	Gpr132	1444233_at	0.2	0.146412799345389	2.49661230084096	0.7	8.46125021557256E-4	6.38246400957152	1.2	0.00946706166323459	3.90249350053693
ENSMUSG00000021301	Hecw1	1440656_at				-0.2	0.117833884011757	-2.04337780342749	0.1	0.638762637392922	0.60203135732936
ENSMUSG00000021302	Ggps1	1419506_at				0.4	0.00122078757578328	5.94208492862121			
ENSMUSG00000021303	Gng4	1417944_at				-0.3	0.00861727440038284	-4.05781437783706			
ENSMUSG00000021306	Gpr137b	1449670_x_at	-0.3	0.128500866215759	-2.61237005021619	-0.6	0.0200919929270865	-3.3779871964543	-0.4	0.0305710282484134	-3.00317165418362
ENSMUSG00000021311	Mtr	1439811_at				0.4	0.0155469653707393	3.57557002273422	0.5	0.0152614286342234	3.52848001560507
ENSMUSG00000021313	Ryr2	1450123_at	0.1	0.772981630746286	0.589970163190432	-0.2	0.256329923828389	-1.45190070396646	-0.5	0.0106210375999379	-3.81164523282513
ENSMUSG00000021314	Amph	1427044_a_at	-0.2	0.336807782877742	-1.67753618224541				-0.2	0.190309640410131	-1.66984031862425
ENSMUSG00000021318	Gli3	1456067_at							-0.2	0.124032475160092	-1.99294238277827
ENSMUSG00000021319	Sfrp4	1451031_at							0.2	0.0280471292971619	3.0672536481216
ENSMUSG00000021322	Aoah	1450764_at	0.2	0.241011677070449	2.01922168914267	0.2	0.369887800985703	1.14311694421149	1.4	8.48315524517036E-5	9.02289155502818
ENSMUSG00000021326	Trim27	1438376_s_at				0.4	0.004042735747946	4.74183326057424	0.3	0.0049540453858094	4.45548139897752
ENSMUSG00000021327	Zkscan3	1415689_s_at				0.1	0.370872735964684	1.14067309961562	-0.4	0.00299745002293543	-4.90751578893782
